datetime,meander,granular_sums,straight_line
2015-09-24 12:00:00,1.4777184985575762,30410.667160300047,20579.47247055807
2015-09-25 12:00:00,1.650546060356255,30558.65062412216,18514.26710111099
2015-09-26 12:00:00,1.7196043768991562,36091.31943463752,20988.152809728537
2015-09-27 12:00:00,1.5345059335616258,38470.706557751895,25070.418899235174
2015-09-28 12:00:00,1.2869595503389653,36539.205720683065,28391.88357634022
2015-09-29 12:00:00,3.1335246305303195,36322.04489617045,11591.434304450733
2015-09-30 12:00:00,3.5686053763299626,25407.12867661967,7119.624054018816
2015-10-01 12:00:00,1.3289886854160382,39493.481483315976,29716.9433545272
2015-10-02 12:00:00,1.19804178354696,44594.32143593497,37222.67624415205
2015-10-03 12:00:00,1.023001370496193,47794.380095319495,46719.76155040484
2015-10-04 12:00:00,1.1683662517406976,29943.14976299019,25628.22207366843
2015-10-05 12:00:00,1.446748019080903,20383.765959294917,14089.368494345279
2015-10-06 12:00:00,1.2526631860094135,18719.926273448895,14944.101880318383
2015-10-07 12:00:00,1.4699636915150534,25277.653278346064,17196.107240099955
2015-10-08 12:00:00,1.5606507464155959,24836.059927677998,15913.912824326579
2015-10-09 12:00:00,1.5982728287779921,35393.12880125521,22144.61020920696
2015-10-10 12:00:00,2.0291794086844854,40380.37949095677,19899.856719488063
2015-10-11 12:00:00,1.6923918639907904,52643.553381665515,31106.00712622664
2015-10-12 12:00:00,1.0746727826475153,49076.54989909201,45666.50490411532
2015-10-13 12:00:00,1.0569663023568676,40150.267222043985,37986.326652529264
2015-10-14 12:00:00,1.2838158911301478,30147.831759220633,23482.986904517427
2015-10-15 12:00:00,1.4376841732487369,24516.447096930067,17052.734914324206
2015-10-16 12:00:00,1.1056314181815035,26770.275248293754,24212.657860541254
2015-10-17 12:00:00,1.060619005809879,28440.892481402174,26815.37133090027
2015-10-18 12:00:00,1.1210566095141763,36044.96746159742,32152.673786222047
2015-10-19 12:00:00,1.1427917015745288,47276.69393122504,41369.476052449114
2015-10-20 12:00:00,1.0546467182221995,67886.54117019457,64368.98726108947
2015-10-21 12:00:00,1.061234099614443,72698.56818246818,68503.79968838196
2015-10-22 12:00:00,1.2108700065957685,67933.87265818522,56103.357328318045
2015-10-23 12:00:00,1.2239213312612254,48159.10019653867,39348.19907657931
2015-10-24 12:00:00,1.0666421117981584,37627.272572308066,35276.380105484066
2015-10-25 12:00:00,1.0726118846323438,33052.959200742785,30815.39527419301
2015-10-26 12:00:00,1.0218008663020495,34538.46855535673,33801.5651526635
2015-10-27 12:00:00,1.0214997716192216,33136.03619367086,32438.61341363352
2015-10-28 12:00:00,1.0182883480206675,30534.416645458892,29986.021842252445
2015-10-29 12:00:00,1.0341593979009065,27186.47648952959,26288.477912313672
2015-10-30 12:00:00,1.0892728188804817,26977.866423089446,24766.859096710406
2015-10-31 12:00:00,1.0490415824743131,26148.711388645108,24926.286836952328
2015-11-01 12:00:00,1.2511687649058298,22339.32818950846,17854.76813049265
2015-11-02 12:00:00,1.3171066626622856,25205.496151234565,19137.019700656856
2015-11-03 12:00:00,1.031392755711099,29954.245561253174,29042.5208005277
2015-11-04 12:00:00,1.0149613428414916,31288.332760494326,30827.117684008863
2015-11-05 12:00:00,1.0760743576082907,32170.723986151108,29896.376359766207
2015-11-06 12:00:00,1.0917089538816265,28451.70951112183,26061.62513365887
2015-11-07 12:00:00,1.038646967713728,24132.803544912396,23234.84715700232
2015-11-08 12:00:00,1.0916403081256776,26435.50549088255,24216.314929110427
2015-11-09 12:00:00,1.3664075884556233,27241.2385811874,19936.39292648887
2015-11-10 12:00:00,1.3620047835326496,28271.977783019214,20757.620035437627
2015-11-11 12:00:00,1.702027760968558,20840.77068554037,12244.671422797885
2015-11-12 12:00:00,11.206150155102838,20986.6782942727,1872.7821779825247
2015-11-13 12:00:00,4.475216135105164,24750.84963798744,5530.648999013277
2015-11-14 12:00:00,1.5437813496454988,30286.34299598499,19618.285324498636
2015-11-15 12:00:00,1.2473722672429821,23246.160580361116,18636.10502720346
2015-11-16 12:00:00,1.1717429616590798,17986.77206998547,15350.441742374847
2015-11-17 12:00:00,2.4878347906369465,14793.497262738925,5946.334265609104
2015-11-18 12:00:00,1.143880659964411,32030.640538731703,28001.73275044991
2015-11-19 12:00:00,1.020668641816479,45641.98823831511,44717.73342334324
2015-11-20 12:00:00,1.0234524916071788,42329.00612678054,41359.03373522418
2015-11-21 12:00:00,1.1623941286967947,27265.835691966266,23456.61855891775
2015-11-22 12:00:00,1.2065613028454296,26090.03960201871,21623.46790046279
2015-11-23 12:00:00,1.0313531828998317,26627.09161734264,25817.626840958466
2015-11-24 12:00:00,1.2362812944370236,26439.292914716996,21386.146529667338
2015-11-25 12:00:00,1.7120681780153502,14400.405885804557,8411.117075079148
2015-11-26 12:00:00,3.887861150945961,12229.124848561123,3145.4633727301803
2015-11-27 12:00:00,2.6675245309547613,10126.345892866775,3796.1584890251597
2015-11-28 12:00:00,1.8198610904499388,11784.650957632195,6475.577185244716
2015-11-29 12:00:00,1.238911579556809,10772.935571871605,8695.483801778142
2015-11-30 12:00:00,1.0518721387878052,10305.95778482201,9797.728644755975
2015-12-01 12:00:00,1.0172937315047492,10051.421478916434,9880.549901795506
2015-12-02 12:00:00,1.0601167679889998,10218.978977259605,9639.484334017856
2015-12-03 12:00:00,1.0625969296974183,14028.289220566106,13201.891355512158
2015-12-04 12:00:00,1.03744822549807,22870.580459424473,22045.033089188142
2015-12-05 12:00:00,1.0324715343982185,27870.74566986734,26994.202494998524
2015-12-06 12:00:00,1.032931615862786,26007.589426263097,25178.423263324657
2015-12-07 12:00:00,1.065366659906513,16647.06726238718,15625.669442150533
2015-12-08 12:00:00,1.0288541442714423,10407.597142831057,10115.716791130719
2015-12-09 12:00:00,1.0303216963718036,11980.31258378067,11627.739788425686
2015-12-10 12:00:00,1.0388027307145946,22500.479487467306,21660.011879242153
2015-12-11 12:00:00,1.0154557569180909,39218.64479990055,38621.7169312518
2015-12-12 12:00:00,1.0156023387546362,42254.19179396771,41605.05562224398
2015-12-13 12:00:00,1.0478450508556902,31761.680981220026,30311.429113763366
2015-12-14 12:00:00,1.3603205500533104,17470.644333454584,12843.03492494465
2015-12-15 12:00:00,1.2015422166601628,12096.731110437575,10067.670484406246
2015-12-16 12:00:00,1.7912568866513054,13908.889201072463,7764.8768888055265
2015-12-17 12:00:00,1.6032481307628943,13260.330583601492,8270.915979357267
2015-12-18 12:00:00,2.1140127777619453,15915.688473864926,7528.662381461329
2015-12-19 12:00:00,1.1038318311243178,19516.055799525308,17680.27995681829
2015-12-20 12:00:00,1.012012069991563,20277.68593232406,20037.00008488349
2015-12-21 12:00:00,1.157025211814379,18288.40732631987,15806.403472955499
2015-12-22 12:00:00,1.1379027257210856,23421.737091012583,20583.250713430094
2015-12-23 12:00:00,1.028836691802934,40204.97362277591,39078.0907631907
2015-12-24 12:00:00,1.066375686836638,50261.30357514186,47132.82963552934
2015-12-25 12:00:00,1.0717265745661118,44666.49000536231,41677.13208328862
2015-12-26 12:00:00,1.0675219863411305,26393.923829232273,24724.477965738122
2015-12-27 12:00:00,1.2273520047630573,27656.758873155133,22533.681263261
2015-12-28 12:00:00,2.903841556872431,47072.05488467926,16210.269728138333
2015-12-29 12:00:00,2.9413520471474754,54753.843595142724,18615.19556907274
2015-12-30 12:00:00,1.4531439430909614,60201.97559092832,41428.77646578739
