datetime,longitude,latitude,x_stere,y_stere,data_gap_minutes,sea_level_pressure_hpa,10m_u_wind_mps,10m_v_wind_mps,total_cloud_cover,total_column_liquid_water,total_column_ice_water
2019-10-29 02:00:00,125.4624,85.6474,78162.1,465202.6,30.0,1027.7,-5.84,1.9,98.4,0.034,0.006
2019-10-29 03:00:00,125.4232,85.6506,78422.6,464806.7,60.0,1027.7,-5.88,1.69,97.8,0.033,0.006
2019-10-29 04:00:00,125.388,85.6536,78653.8,464437.6,60.0,1027.5,-6.03,1.64,89.9,0.031,0.008
2019-10-29 05:00:00,125.354,85.6564,78878.5,464091.4,60.0,1027.2,-6.32,1.89,98.5,0.036,0.008
2019-10-29 06:00:00,125.3188,85.659,79116.2,463764.8,60.0,1027.5,-6.64,2.2,100.0,0.039,0.009
2019-10-29 07:00:00,125.28,85.6614,79386.3,463454.6,60.0,1027.3,-6.84,2.42,100.0,0.043,0.011
2019-10-29 08:00:00,125.2366,85.664,79689.5,463116.3,60.0,1027.7,-7.05,2.24,100.0,0.043,0.01
2019-10-29 09:00:00,125.1886,85.6666,80029.3,462771.5,60.0,1027.4,-7.2,2.11,100.0,0.044,0.008
2019-10-29 10:00:00,125.1386,85.6694,80381.1,462402.2,60.0,1027.5,-8.03,3.15,100.0,0.051,0.007
2019-10-29 11:00:00,125.0852,85.6724,80756.0,462006.6,60.0,1027.2,-7.58,3.06,100.0,0.044,0.006
2019-10-29 12:00:00,125.0326,85.6758,81116.3,461569.0,60.0,1026.8,-7.45,3.01,93.1,0.041,0.007
2019-10-29 13:00:00,124.9848,85.6792,81437.2,461137.9,60.0,1027.0,-7.41,2.86,87.2,0.045,0.007
2019-10-29 14:00:00,124.9428,85.6824,81714.6,460736.3,60.0,1027.1,-7.13,2.92,99.1,0.049,0.007
2019-10-29 15:00:00,124.905,85.6854,81961.5,460361.9,60.0,1027.0,-6.69,2.91,95.9,0.05,0.006
2019-10-29 16:00:00,124.8712,85.6882,82179.7,460014.5,60.0,1027.2,-6.48,2.83,99.9,0.053,0.006
2019-10-29 17:00:00,124.8394,85.6908,82385.2,459691.2,60.0,1027.0,-6.38,2.73,99.8,0.056,0.006
2019-10-29 18:00:00,124.8068,85.693,82604.5,459409.4,60.0,1027.1,-6.15,2.45,100.0,0.058,0.006
2019-10-29 19:00:00,124.772,85.6954,82837.3,459102.9,60.0,1027.2,-5.86,2.33,100.0,0.058,0.005
2019-10-29 20:00:00,124.7328,85.6976,83108.9,458811.3,60.0,1027.5,-5.83,2.35,100.0,0.054,0.005
2019-10-29 21:00:00,124.692,85.7,83389.0,458495.9,60.0,1027.2,-5.83,2.35,99.2,0.048,0.005
