datetime,longitude,latitude,x_stere,y_stere,data_gap_minutes,sea_level_pressure_hpa,10m_u_wind_mps,10m_v_wind_mps,total_cloud_cover,total_column_liquid_water,total_column_ice_water
2019-10-07 03:00:00,135.76974,84.87042,-7469.8,555979.9,10.0,1022.9,4.69,-0.41,93.7,0.004,0.01
2019-10-07 04:00:00,135.80539,84.86892,-7818.0,556138.0,10.0,1022.5,4.72,-0.26,96.9,0.001,0.014
2019-10-07 05:00:00,135.8416,84.86704,-8172.4,556336.9,10.0,1022.0,4.97,-0.01,99.9,0.005,0.016
2019-10-07 06:00:00,135.87833,84.86496,-8532.6,556557.3,10.0,1021.9,5.28,-0.1,100.0,0.016,0.022
2019-10-07 07:00:00,135.91309,84.86264,-8874.2,556803.8,10.0,1021.7,5.71,-0.21,100.0,0.026,0.027
2019-10-07 08:00:00,135.94614,84.86028,-9199.6,557054.7,10.5,1021.1,6.3,-0.57,100.0,0.023,0.034
2019-10-07 09:00:00,135.97896,84.85791,-9523.1,557306.5,10.0,1021.2,6.29,-1.31,100.0,0.025,0.032
2019-10-07 10:00:00,136.01436,84.85556,-9872.0,557555.6,10.0,1020.2,6.35,-0.46,99.5,0.015,0.019
2019-10-07 11:00:00,136.05714,84.85319,-10293.0,557805.2,10.0,1019.8,6.87,-0.71,100.0,0.008,0.011
2019-10-07 12:00:00,136.10606,84.85074,-10774.4,558062.1,10.0,1019.2,7.12,-1.17,99.6,0.006,0.006
2019-10-07 13:00:00,136.15816,84.84799,-11287.9,558350.5,10.0,1018.9,7.22,-1.52,99.9,0.012,0.008
2019-10-07 14:00:00,136.21254,84.84524,-11824.1,558637.9,10.0,1018.6,7.15,-1.92,99.9,0.031,0.015
2019-10-07 15:00:00,136.27016,84.84208,-12393.5,558968.7,10.0,1018.2,7.15,-2.04,100.0,0.038,0.017
2019-10-07 16:00:00,136.32986,84.83844,-12985.1,559350.4,10.0,1017.5,7.31,-1.54,100.0,0.026,0.022
2019-10-07 17:00:00,136.38757,84.83435,-13559.2,559780.9,10.0,1016.9,7.79,-1.1,100.0,0.015,0.029
2019-10-07 18:00:00,136.4437,84.83035,-14118.6,560201.3,10.0,1016.5,8.59,-1.04,100.0,0.013,0.038
2019-10-07 19:00:00,136.50002,84.82611,-14681.3,560647.2,10.0,1016.0,9.47,-1.24,100.0,0.039,0.05
2019-10-07 20:00:00,136.55418,84.8222,-15222.8,561057.9,10.5,1015.5,9.95,-1.5,100.0,0.06,0.064
2019-10-07 21:00:00,136.61279,84.81871,-15807.3,561420.1,10.0,1014.9,10.28,-1.45,100.0,0.065,0.071
2019-10-07 22:00:00,136.68129,84.81551,-16488.7,561748.0,10.0,1013.6,10.61,-1.59,100.0,0.068,0.048
2019-10-07 23:00:00,136.76228,84.81204,-17294.3,562100.6,10.0,1012.9,10.73,-1.49,100.0,0.051,0.046
2019-10-08 00:00:00,136.85292,84.80808,-18197.4,562502.1,10.0,1011.9,11.11,-0.88,100.0,0.049,0.047
2019-10-08 01:00:00,136.94791,84.80394,-19145.2,562920.3,10.0,1011.1,11.65,-0.46,100.0,0.081,0.041
2019-10-08 02:00:00,137.04593,84.79949,-20125.5,563369.4,10.0,1010.1,12.12,-0.08,100.0,0.154,0.048
2019-10-08 03:00:00,137.14513,84.79474,-21120.1,563848.9,10.0,1009.1,12.58,-0.05,100.0,0.208,0.059
2019-10-08 04:00:00,137.23997,84.78953,-22075.5,564378.3,10.0,1007.8,12.81,-0.34,100.0,0.178,0.069
2019-10-08 05:00:00,137.32919,84.78398,-22978.8,564945.1,10.0,1006.6,12.63,-0.94,100.0,0.121,0.073
2019-10-08 06:00:00,137.41211,84.7781,-23823.3,565548.9,10.0,1005.6,12.01,-1.76,100.0,0.116,0.059
2019-10-08 07:00:00,137.48122,84.77206,-24533.8,566174.8,10.0,1004.9,11.03,-2.71,100.0,0.124,0.057
2019-10-08 08:00:00,137.53711,84.76585,-25115.9,566824.0,10.0,1004.0,10.08,-3.42,100.0,0.12,0.058
2019-10-08 09:00:00,137.58131,84.75985,-25582.5,567455.0,10.0,1003.8,9.13,-4.04,100.0,0.106,0.047
2019-10-08 10:00:00,137.61322,84.75416,-25926.7,568057.7,10.0,1003.3,8.36,-4.61,100.0,0.142,0.049
2019-10-08 11:00:00,137.63167,84.74821,-26139.3,568694.5,10.0,1003.2,7.02,-5.52,100.0,0.149,0.041
2019-10-08 12:00:00,137.63829,84.7421,-26235.5,569354.0,10.0,1002.8,5.74,-6.34,100.0,0.124,0.042
2019-10-08 13:00:00,137.6376,84.73671,-26255.6,569938.7,10.0,1003.1,4.8,-6.82,100.0,0.054,0.034
2019-10-08 14:00:00,137.63264,84.73193,-26230.1,570459.3,10.0,1003.0,4.47,-6.88,100.0,0.032,0.021
2019-10-08 15:00:00,137.62694,84.72775,-26194.1,570915.2,10.0,1003.3,4.13,-6.58,100.0,0.03,0.015
2019-10-08 16:00:00,137.62148,84.72417,-26157.5,571305.9,10.0,1003.4,3.9,-6.05,100.0,0.034,0.015
2019-10-08 17:00:00,137.61819,84.72086,-26141.1,571666.3,10.0,1003.5,3.64,-5.82,100.0,0.041,0.026
2019-10-08 18:00:00,137.61716,84.71754,-26147.3,572027.0,10.5,1004.0,3.42,-5.74,99.9,0.026,0.039
2019-10-08 19:00:00,137.61545,84.71385,-26148.5,572427.7,10.0,1004.2,3.24,-5.99,99.5,0.016,0.042
2019-10-08 20:00:00,137.61099,84.70994,-26123.2,572853.7,10.0,1004.8,2.41,-6.41,99.6,0.027,0.042
2019-10-08 21:00:00,137.60059,84.70627,-26037.3,573256.4,10.0,1005.1,1.32,-6.43,99.3,0.035,0.039
2019-10-08 22:00:00,137.58685,84.70308,-25915.5,573608.5,10.0,1005.0,0.45,-5.45,100.0,0.037,0.033
2019-10-08 23:00:00,137.56754,84.70029,-25735.7,573919.8,10.0,1005.2,0.28,-5.0,100.0,0.042,0.011
2019-10-09 00:00:00,137.5438,84.69841,-25507.0,574133.9,10.5,1005.6,0.15,-4.98,100.0,0.056,0.016
2019-10-09 01:00:00,137.51985,84.69707,-25273.4,574290.2,10.0,1006.1,0.08,-4.96,100.0,0.062,0.036
2019-10-09 02:00:00,137.49701,84.69618,-25048.7,574396.7,10.0,1006.2,-0.19,-4.89,100.0,0.059,0.019
2019-10-09 03:00:00,137.47812,84.696,-24860.1,574424.5,10.0,1006.6,-0.3,-4.69,100.0,0.052,0.011
2019-10-09 04:00:00,137.46426,84.69643,-24719.2,574383.9,10.0,1006.8,-0.53,-4.6,100.0,0.057,0.015
2019-10-09 05:00:00,137.45677,84.69678,-24642.5,574349.1,10.0,1007.2,-0.49,-4.45,99.8,0.064,0.021
2019-10-09 06:00:00,137.45094,84.69678,-24584.0,574351.6,10.0,1007.3,-0.39,-4.61,100.0,0.072,0.027
2019-10-09 07:00:00,137.44331,84.69612,-24510.6,574426.5,10.0,1007.5,-0.12,-4.59,100.0,0.077,0.034
2019-10-09 08:00:00,137.43288,84.69488,-24411.7,574565.4,10.0,1008.0,-0.0,-4.43,100.0,0.064,0.037
2019-10-09 09:00:00,137.42101,84.69335,-24299.7,574736.4,10.0,1007.8,0.09,-4.09,100.0,0.053,0.036
2019-10-09 10:00:00,137.40645,84.69202,-24159.7,574886.8,10.0,1008.2,0.26,-3.42,100.0,0.059,0.034
2019-10-09 11:00:00,137.39104,84.69117,-24009.0,574985.5,10.0,1007.9,0.83,-2.92,100.0,0.048,0.027
2019-10-09 12:00:00,137.37712,84.69059,-23871.9,575054.2,10.0,1008.0,1.12,-2.85,100.0,0.044,0.024
2019-10-09 13:00:00,137.36528,84.69026,-23754.5,575094.9,10.0,1008.0,0.99,-2.76,100.0,0.046,0.013
2019-10-09 14:00:00,137.35562,84.69031,-23657.3,575093.5,10.0,1007.7,0.46,-2.6,100.0,0.049,0.021
2019-10-09 15:00:00,137.34885,84.69093,-23586.6,575029.0,10.0,1007.7,-0.12,-2.25,100.0,0.048,0.042
2019-10-09 16:00:00,137.34378,84.69192,-23531.3,574923.7,10.0,1007.7,-0.68,-1.73,100.0,0.033,0.067
2019-10-09 17:00:00,137.33853,84.69315,-23473.2,574792.5,10.0,1007.4,-1.34,-1.22,100.0,0.018,0.093
