datetime,longitude,latitude,x_stere,y_stere,data_gap_minutes,sea_level_pressure_hpa,10m_u_wind_mps,10m_v_wind_mps,total_cloud_cover,total_column_liquid_water,total_column_ice_water
2019-10-10 09:00:00,135.4043,85.13252,-3722.8,527572.5,10.0,1014.0,-2.53,-3.46,99.8,0.013,0.006
2019-10-10 10:00:00,135.37906,85.13103,-3491.5,527735.7,10.0,1014.5,-1.15,-4.13,89.6,0.023,0.008
2019-10-10 11:00:00,135.3521,85.12943,-3244.2,527910.9,10.0,1015.2,-0.8,-4.46,89.4,0.014,0.006
2019-10-10 12:00:00,135.32579,85.12792,-3002.7,528076.2,10.0,1015.4,-0.51,-4.24,85.6,0.007,0.005
2019-10-10 13:00:00,135.30348,85.12664,-2797.8,528216.3,10.0,1015.8,-0.06,-3.59,51.1,0.001,0.001
2019-10-10 14:00:00,135.2885,85.12558,-2660.3,528332.0,10.0,1015.9,0.92,-2.9,11.6,0.0,0.0
2019-10-10 15:00:00,135.28244,85.12474,-2604.9,528423.4,10.0,1016.0,2.23,-2.4,28.3,0.0,0.0
2019-10-10 16:00:00,135.28619,85.12397,-2639.9,528506.8,10.0,1015.8,3.57,-2.34,88.7,0.001,0.001
2019-10-10 17:00:00,135.30188,85.12312,-2785.1,528598.3,10.0,1015.8,4.52,-2.39,98.6,0.002,0.001
2019-10-10 18:00:00,135.33099,85.12183,-3054.5,528736.8,10.0,1015.5,5.16,-2.34,95.4,0.005,0.002
2019-10-10 19:00:00,135.36775,85.12001,-3395.0,528932.2,10.0,1015.1,5.64,-2.38,97.1,0.014,0.004
2019-10-10 20:00:00,135.40909,85.11738,-3778.6,529215.0,10.0,1014.9,6.11,-2.75,99.8,0.032,0.014
2019-10-10 21:00:00,135.453,85.1141,-4187.0,529567.9,10.0,1014.8,6.27,-3.03,100.0,0.061,0.024
2019-10-10 22:00:00,135.49496,85.11012,-4578.6,529996.6,10.0,1013.8,6.48,-2.43,100.0,0.066,0.014
2019-10-10 23:00:00,135.53023,85.10545,-4909.5,530500.4,10.0,1013.7,7.04,-3.28,100.0,0.065,0.011
2019-10-11 00:00:00,135.55728,85.10067,-5165.0,531016.7,10.0,1013.5,6.47,-4.23,100.0,0.06,0.01
2019-10-11 01:00:00,135.57832,85.09595,-5365.2,531527.0,10.0,1013.6,5.94,-5.06,98.2,0.047,0.009
2019-10-11 02:00:00,135.59665,85.0913,-5540.5,532029.8,10.0,1013.1,5.7,-5.4,99.0,0.041,0.007
2019-10-11 03:00:00,135.60912,85.08732,-5660.9,532460.5,10.0,1013.3,5.76,-5.32,100.0,0.035,0.007
2019-10-11 04:00:00,135.62256,85.08421,-5789.4,532796.6,10.0,1013.1,6.05,-5.25,100.0,0.035,0.007
2019-10-11 05:00:00,135.64268,85.08157,-5979.8,533081.0,10.0,1012.9,6.36,-5.61,97.2,0.049,0.006
2019-10-11 06:00:00,135.67368,85.07841,-6272.2,533420.6,10.0,1013.0,6.33,-5.98,98.8,0.063,0.005
2019-10-11 07:00:00,135.71155,85.07386,-6630.9,533910.0,10.0,1012.9,5.92,-6.02,98.4,0.067,0.006
