datetime,longitude,latitude,x_stere,y_stere,data_gap_minutes,sea_level_pressure_hpa,10m_u_wind_mps,10m_v_wind_mps,total_cloud_cover,total_column_liquid_water,total_column_ice_water
2020-09-18 13:00:00,106.73047,89.083,47048.4,87489.8,14.5,1012.2,-0.5,1.45,100.0,0.018,0.033
2020-09-18 14:00:00,106.74119,89.08845,46752.7,86979.0,45.0,1012.2,-1.03,2.36,99.8,0.002,0.021
2020-09-18 15:00:00,106.83988,89.09372,46333.6,86556.3,60.5,1011.7,-0.7,3.33,98.7,0.003,0.003
2020-09-18 16:00:00,107.00663,89.09829,45848.7,86253.0,60.0,1011.3,-0.08,3.9,96.4,0.007,0.0
2020-09-18 17:00:00,107.1941,89.10163,45397.6,86082.7,59.0,1010.6,0.76,4.24,93.6,0.017,0.0
2020-09-18 18:00:00,107.37438,89.10337,45039.3,86058.4,89.5,1010.7,1.58,4.54,98.2,0.028,0.001
2020-09-18 19:00:00,107.51793,89.10455,44764.5,86057.6,89.5,1010.1,2.05,4.77,99.8,0.043,0.001
2020-09-18 20:00:00,107.59691,89.10627,44560.1,85953.9,91.5,1010.3,2.47,5.04,100.0,0.05,0.0
2020-09-18 21:00:00,107.60487,89.10858,44432.9,85737.5,60.0,1009.8,2.54,5.17,100.0,0.048,0.001
2020-09-18 22:00:00,107.57298,89.11229,44295.4,85355.9,59.0,1008.7,4.25,5.32,90.8,0.019,0.005
2020-09-18 23:00:00,107.57303,89.11755,44033.1,84850.7,90.0,1008.2,4.33,5.39,99.0,0.006,0.023
2020-09-19 00:00:00,107.64135,89.12393,43614.0,84288.7,90.0,1007.9,4.68,5.3,96.6,0.004,0.026
2020-09-19 01:00:00,107.79619,89.13098,43036.8,83726.8,91.0,1007.1,4.89,5.28,99.2,0.049,0.044
2020-09-19 02:00:00,108.03789,89.13815,42331.3,83215.8,60.0,1007.3,5.1,5.48,99.5,0.068,0.048
2020-09-19 03:00:00,108.39492,89.14432,41512.3,82879.9,60.5,1006.8,5.65,5.42,99.9,0.065,0.034
2020-09-19 04:00:00,108.86587,89.14921,40596.6,82743.2,60.0,1007.0,6.17,5.12,99.9,0.038,0.032
2020-09-19 05:00:00,109.40477,89.1519,39690.7,82858.7,58.5,1006.6,6.48,4.55,99.8,0.029,0.032
2020-09-19 06:00:00,109.94153,89.15257,38882.1,83161.2,60.0,1006.9,6.43,3.88,99.9,0.019,0.025
2020-09-19 07:00:00,110.4102,89.15068,38285.6,83662.5,60.0,1006.6,6.31,3.34,98.0,0.019,0.019
2020-09-19 08:00:00,110.75173,89.14667,37964.3,84284.5,60.0,1007.3,6.07,3.0,86.4,0.014,0.007
2020-09-19 09:00:00,110.84911,89.142,38028.1,84810.6,61.0,1007.1,5.92,2.92,60.0,0.01,0.002
2020-09-19 10:00:00,110.71964,89.13844,38378.2,85076.0,60.0,1007.5,5.85,2.46,55.4,0.006,0.0
2020-09-19 11:00:00,110.4779,89.13699,38802.1,85056.4,59.0,1007.4,5.41,2.7,42.9,0.006,0.0
