Date/Time,Latitude,Longitude,PPPP [hPa],TTT [°C],Tilt [deg],Compass bearing [deg]
2020-05-04 18:00:12,83.910786,18.292806,1012,-10.0625,1,344
2020-05-04 20:00:12,83.912586,18.27203,1011,-10.0625,2,336
2020-05-04 22:00:12,83.913653,18.25973,1011,-10.125,2,351
2020-05-05 00:00:12,83.914226,18.25279,1010,-10.1875,2,4
2020-05-05 02:00:11,83.91512,18.241053,1010,-10.125,1,350
2020-05-05 04:00:12,83.91592,18.218956,1010,-10.125,2,0
2020-05-05 06:00:12,83.9166,18.181993,1010,-10.125,1,344
2020-05-05 08:00:12,83.916746,18.14358,1010,-10.125,2,353
2020-05-05 10:00:11,83.91636,18.101883,1011,-10.125,2,1
2020-05-05 12:00:12,83.914626,18.066373,1011,-10.125,2,350
2020-05-05 14:00:12,83.912413,18.034333,1011,-9.75,2,339
2020-05-05 16:00:12,83.91008,17.99419,1012,-10.0625,2,333
2020-05-05 18:00:12,83.9082,17.943726,1012,-10.0625,2,340
2020-05-05 20:00:11,83.906533,17.894193,1012,-10.0625,2,4
2020-05-05 22:00:12,83.904866,17.856033,1012,-10.0625,2,346
2020-05-06 00:00:12,83.90332,17.83324,1012,-10.0625,2,348
2020-05-06 02:00:12,83.90176,17.81446,1013,-10.0625,2,344
2020-05-06 04:00:12,83.9018,17.791663,1013,-10.0625,2,350
2020-05-06 06:00:11,83.903893,17.75794,1013,-10.125,2,356
2020-05-06 08:00:12,83.907293,17.719353,1013,-10.0,2,340
2020-05-06 10:00:12,83.91128,17.680603,1014,-10.125,2,335
2020-05-06 12:00:12,83.91384,17.648003,1014,-10.0625,2,350
2020-05-06 14:00:12,83.916866,17.612883,1014,-9.75,2,335
2020-05-06 16:00:11,83.9208,17.565713,1014,-9.9375,2,354
2020-05-06 18:00:12,83.92544,17.50357,1014,-9.9375,2,340
2020-05-06 20:00:12,83.92896,17.43378,1015,-9.9375,2,350
2020-05-06 22:00:12,83.9314,17.357306,1014,-9.9375,2,340
2020-05-07 00:00:12,83.932306,17.28777,1014,-9.9375,2,342
2020-05-07 02:00:11,83.932053,17.21267,1014,-9.9375,2,353
2020-05-07 04:00:12,83.931613,17.122786,1014,-9.875,2,338
2020-05-07 06:00:12,83.931173,17.014143,1015,-9.875,2,349
2020-05-07 08:00:12,83.930466,16.890936,1015,-9.8125,2,342
2020-05-07 10:00:12,83.92892,16.763785,1015,-9.8125,2,352
2020-05-07 12:00:11,83.9264,16.640926,1014,-9.8125,2,351
2020-05-07 14:00:12,83.92328,16.521268,1014,-9.4375,2,346
2020-05-07 16:00:12,83.91996,16.402546,1014,-9.625,2,351
2020-05-07 18:00:12,83.915653,16.280925,1015,-9.5625,2,343
2020-05-07 20:00:11,83.909946,16.157168,1014,-9.5625,2,356
2020-05-07 22:00:12,83.902973,16.03857,1014,-9.625,2,339
2020-05-08 00:00:12,83.895453,15.931355,1014,-9.5,2,354
2020-05-08 02:00:12,83.88776,15.830175,1013,-9.5,2,349
2020-05-08 04:00:12,83.879186,15.722133,1012,-9.4375,2,353
2020-05-08 06:00:11,83.870306,15.602783,1012,-9.4375,2,355
2020-05-08 08:00:12,83.860893,15.465255,1012,-9.375,2,353
2020-05-08 10:00:12,83.8518,15.321066,1012,-9.375,2,339
2020-05-08 12:00:12,83.84472,15.178958,1014,-9.3125,2,0
2020-05-08 14:00:12,83.83916,15.046696,1015,-9.0,2,351
2020-05-08 16:00:11,83.834786,14.921976,1016,-9.1875,2,351
2020-05-08 18:00:12,83.830706,14.797351,1017,-9.1875,2,329
2020-05-08 20:00:12,83.82588,14.6686,1018,-9.1875,2,348
2020-05-08 22:00:12,83.819773,14.547818,1020,-9.1875,2,11
2020-05-09 00:00:11,83.8124,14.432026,1020,-9.125,2,358
2020-05-09 02:00:12,83.80428,14.335093,1021,-9.125,2,344
2020-05-09 04:00:12,83.796693,14.247356,1022,-9.1875,2,342
2020-05-09 06:00:12,83.789573,14.167311,1022,-9.125,2,338
2020-05-09 08:00:12,83.781933,14.08623,1022,-9.0625,2,348
2020-05-09 10:00:11,83.7734,14.011815,1023,-9.0625,2,0
2020-05-09 12:00:12,83.76372,13.941106,1023,-9.0625,2,340
2020-05-09 14:00:12,83.754133,13.897881,1023,-8.6875,2,346
2020-05-09 16:00:12,83.745053,13.869218,1023,-8.9375,2,18
2020-05-09 18:00:11,83.736706,13.833563,1023,-8.9375,2,355
2020-05-09 20:00:12,83.72804,13.787766,1024,-8.9375,2,357
2020-05-09 22:00:12,83.718933,13.731935,1024,-9.0,2,2
2020-05-10 00:00:12,83.710266,13.684565,1024,-8.9375,2,353
2020-05-10 02:00:12,83.702293,13.655128,1024,-8.9375,2,347
2020-05-10 04:00:11,83.69444,13.634265,1024,-8.9375,2,0
2020-05-10 06:00:12,83.68656,13.608306,1024,-9.0,2,342
2020-05-10 08:00:12,83.676826,13.56229,1024,-8.9375,2,349
2020-05-10 10:00:12,83.665053,13.501843,1025,-8.9375,2,345
2020-05-10 12:00:11,83.65204,13.439253,1025,-9.0,2,341
2020-05-10 14:00:12,83.63852,13.383403,1024,-8.6875,1,358
2020-05-10 16:00:12,83.6252,13.34041,1024,-8.875,2,347
2020-05-10 18:00:12,83.61248,13.30258,1024,-8.875,2,358
2020-05-10 20:00:12,83.599653,13.260026,1024,-8.875,2,351
2020-05-10 22:00:11,83.586706,13.211458,1024,-8.875,2,352
2020-05-11 00:00:12,83.57348,13.165025,1023,-8.9375,2,0
2020-05-11 02:00:12,83.56068,13.132791,1022,-8.9375,2,1
2020-05-11 04:00:12,83.547933,13.121051,1021,-8.9375,2,355
2020-05-11 06:00:11,83.534666,13.119775,1020,-8.9375,2,341
2020-05-11 08:00:12,83.520306,13.116788,1019,-9.0,2,345
2020-05-11 10:00:12,83.505026,13.106993,1017,-9.0,2,333
2020-05-11 12:00:12,83.48972,13.087696,1015,-9.0625,2,349
2020-05-11 14:00:12,83.475053,13.070673,1013,-8.75,2,348
2020-05-11 16:00:11,83.461386,13.061938,1012,-8.9375,2,346
2020-05-11 18:00:12,83.449413,13.050448,1011,-8.9375,2,1
2020-05-11 20:00:12,83.4396,13.030993,1011,-9.0,2,0
2020-05-11 22:00:12,83.431666,13.003505,1010,-9.0625,2,341
2020-05-12 00:00:11,83.42536,12.972291,1010,-9.0625,2,355
2020-05-12 02:00:12,83.420213,12.944421,1010,-9.125,2,345
2020-05-12 04:00:12,83.416173,12.920123,1010,-9.0625,2,344
2020-05-12 06:00:12,83.413626,12.888263,1011,-9.125,2,346
2020-05-12 08:00:12,83.412906,12.831906,1013,-9.1875,2,342
2020-05-12 10:00:11,83.41396,12.748455,1015,-9.125,2,331
2020-05-12 12:00:12,83.416133,12.653695,1016,-9.1875,2,344
2020-05-12 14:00:12,83.41584,12.561153,1016,-8.875,2,353
2020-05-12 16:00:12,83.4126,12.45657,1017,-9.0,2,348
2020-05-12 18:00:11,83.4068,12.32502,1016,-9.125,2,0
2020-05-12 20:00:12,83.398813,12.169458,1015,-9.125,2,0
2020-05-12 22:00:12,83.3894,11.989033,1013,-9.125,2,352
2020-05-13 00:00:12,83.377426,11.801155,1010,-9.125,2,348
2020-05-13 02:00:12,83.36804,11.555115,1008,-9.125,2,343
2020-05-13 04:00:11,83.36356,11.3015,1007,-9.0625,2,341
2020-05-13 06:00:12,83.363133,11.078163,1007,-9.0625,2,343
2020-05-13 08:00:12,83.363413,10.872731,1007,-9.0625,2,340
2020-05-13 10:00:12,83.362293,10.684846,1008,-9.0,2,345
2020-05-13 12:00:11,83.360813,10.509173,1010,-9.0,2,331
2020-05-13 14:00:12,83.359013,10.351618,1011,-8.6875,2,344
2020-05-13 16:00:12,83.358386,10.23049,1013,-8.875,2,340
2020-05-13 18:00:12,83.359133,10.159085,1016,-8.875,2,346
2020-05-13 20:00:12,83.361053,10.125936,1018,-8.875,2,352
2020-05-13 22:00:11,83.365026,10.092428,1021,-8.875,2,343
2020-05-14 00:00:12,83.370053,10.041313,1023,-8.9375,2,353
2020-05-14 02:00:12,83.374133,9.989435,1025,-8.875,2,342
2020-05-14 04:00:12,83.377786,9.950985,1027,-8.875,2,352
2020-05-14 06:00:11,83.381626,9.926238,1028,-8.875,2,350
2020-05-14 08:00:12,83.384173,9.899053,1030,-8.8125,2,346
2020-05-14 10:00:12,83.384813,9.873501,1031,-8.8125,2,342
2020-05-14 12:00:12,83.38336,9.853075,1032,-8.75,2,355
2020-05-14 14:00:12,83.381066,9.83996,1032,-8.375,2,352
2020-05-14 16:00:11,83.37752,9.817335,1031,-8.5625,2,349
2020-05-14 18:00:12,83.372946,9.785878,1030,-8.625,2,354
2020-05-14 20:00:12,83.369466,9.747498,1029,-8.5625,2,4
2020-05-14 22:00:12,83.36736,9.704585,1028,-8.5,2,349
2020-05-15 00:00:11,83.367466,9.644241,1027,-8.4375,2,348
2020-05-15 02:00:12,83.36896,9.589545,1027,-8.4375,2,10
2020-05-15 04:00:12,83.371906,9.524583,1027,-8.375,2,344
2020-05-15 06:00:12,83.37512,9.4603,1027,-8.375,2,3
2020-05-15 08:00:12,83.37816,9.401901,1027,-8.3125,2,334
2020-05-15 10:00:11,83.380826,9.346021,1027,-8.25,2,339
2020-05-15 12:00:12,83.382906,9.28605,1028,-8.25,2,342
2020-05-15 14:00:12,83.384453,9.221778,1028,-7.875,2,337
2020-05-15 16:00:12,83.38556,9.170561,1028,-8.125,2,343
2020-05-15 18:00:11,83.385626,9.136018,1028,-8.0625,2,354
2020-05-15 20:00:12,83.385013,9.13173,1028,-8.0,2,350
2020-05-15 22:00:12,83.385493,9.106091,1028,-8.0,2,335
2020-05-16 00:00:12,83.385173,9.10033,1028,-7.9375,2,357
2020-05-16 02:00:11,83.385013,9.098545,1028,-7.9375,2,353
2020-05-16 04:00:12,83.38504,9.09789,1029,-7.9375,2,343
2020-05-16 06:00:12,83.384933,9.097803,1029,-7.875,2,347
2020-05-16 08:00:12,83.38488,9.097946,1029,-7.8125,2,333
2020-05-16 10:00:12,83.384746,9.097821,1029,-7.8125,2,349
2020-05-16 12:00:11,83.384306,9.097666,1030,-7.75,2,352
2020-05-16 14:00:12,83.383506,9.096063,1030,-7.4375,2,350
2020-05-16 16:00:12,83.382306,9.093151,1030,-7.625,2,0
2020-05-16 18:00:12,83.38112,9.092723,1030,-7.5625,2,348
2020-05-16 20:00:11,83.380146,9.093495,1030,-7.5625,2,334
2020-05-16 22:00:12,83.379426,9.09329,1029,-7.5625,2,350
2020-05-17 00:00:12,83.37896,9.09189,1029,-7.5625,2,350
2020-05-17 02:00:12,83.37844,9.09043,1028,-7.4375,2,347
2020-05-17 04:00:11,83.377706,9.088988,1028,-7.4375,2,351
2020-05-17 06:00:12,83.376693,9.086913,1027,-7.4375,2,343
2020-05-17 08:00:12,83.375466,9.0848,1027,-7.5,2,342
2020-05-17 10:00:12,83.374026,9.081071,1026,-7.4375,2,3
2020-05-17 12:00:11,83.372373,9.074418,1026,-7.4375,2,350
2020-05-17 14:00:12,83.370373,9.054441,1026,-7.0625,2,356
2020-05-17 16:00:12,83.368053,9.02528,1025,-7.25,2,352
2020-05-17 18:00:12,83.365626,8.995893,1025,-7.3125,2,3
2020-05-17 20:00:11,83.363146,8.974176,1024,-7.375,2,359
2020-05-17 22:00:12,83.3606,8.958095,1024,-7.25,2,355
2020-05-18 00:00:12,83.358066,8.94193,1023,-7.375,2,0
2020-05-18 02:00:12,83.355146,8.924981,1023,-7.25,2,2
2020-05-18 04:00:11,83.352333,8.908306,1023,-7.3125,2,4
2020-05-18 06:00:12,83.34912,8.896943,1023,-7.3125,2,345
2020-05-18 08:00:12,83.34492,8.889823,1023,-7.25,2,354
2020-05-18 10:00:12,83.34028,8.889421,1023,-7.25,2,358
2020-05-18 12:00:12,83.3352,8.891595,1022,-7.3125,2,353
2020-05-18 14:00:11,83.329866,8.893275,1022,-6.9375,2,357
2020-05-18 16:00:12,83.324133,8.895425,1021,-7.1875,2,347
2020-05-18 18:00:12,83.318333,8.901375,1021,-7.1875,2,355
2020-05-18 20:00:12,83.312466,8.911901,1020,-7.25,2,353
2020-05-18 22:00:11,83.306866,8.92762,1020,-7.1875,2,351
2020-05-19 00:00:12,83.301826,8.948163,1020,-7.25,2,356
2020-05-19 02:00:12,83.297573,8.967521,1020,-7.1875,2,6
2020-05-19 04:00:12,83.293786,8.980965,1019,-7.1875,2,350
2020-05-19 06:00:11,83.289906,8.995635,1019,-7.1875,2,343
2020-05-19 08:00:12,83.285493,9.01694,1019,-7.1875,2,341
2020-05-19 10:00:12,83.280946,9.047138,1019,-7.125,2,3
2020-05-19 12:00:12,83.276466,9.07877,1019,-7.125,2,358
2020-05-19 14:00:11,83.27236,9.109811,1018,-6.8125,2,356
2020-05-19 16:00:12,83.268573,9.13689,1019,-6.9375,2,4
2020-05-19 18:00:12,83.26496,9.162605,1019,-6.9375,2,0
2020-05-19 20:00:12,83.261853,9.191618,1019,-7.125,2,343
2020-05-19 22:00:11,83.259386,9.225988,1019,-7.0625,2,347
2020-05-20 00:00:12,83.257986,9.260956,1019,-7.0,2,352
2020-05-20 02:00:12,83.257613,9.289821,1020,-6.9375,2,0
2020-05-20 04:00:12,83.258613,9.303561,1020,-7.0,2,344
2020-05-20 06:00:11,83.259973,9.306385,1020,-6.9375,2,356
2020-05-20 08:00:12,83.261133,9.307305,1020,-6.9375,2,352
2020-05-20 10:00:12,83.261653,9.318568,1020,-6.9375,2,5
2020-05-20 12:00:12,83.26168,9.344863,1020,-6.9375,2,348
2020-05-20 14:00:11,83.263173,9.387161,1020,-6.625,2,3
2020-05-20 16:00:12,83.26548,9.438501,1021,-6.8125,2,358
2020-05-20 18:00:12,83.267573,9.487691,1021,-6.8125,2,347
2020-05-20 20:00:12,83.269546,9.52219,1022,-6.75,2,359
2020-05-20 22:00:11,83.271213,9.539483,1022,-6.8125,2,3
2020-05-21 00:00:12,83.27292,9.556673,1021,-6.8125,2,0
2020-05-21 02:00:12,83.27648,9.585705,1021,-6.6875,2,0
2020-05-21 04:00:12,83.2812,9.613518,1021,-6.75,2,348
2020-05-21 06:00:11,83.284906,9.629565,1021,-6.8125,2,350
2020-05-21 08:00:12,83.288226,9.637326,1021,-6.8125,2,349
2020-05-21 10:00:12,83.29176,9.642656,1022,-6.75,2,349
2020-05-21 12:00:12,83.296253,9.648105,1021,-6.75,2,341
2020-05-21 14:00:11,83.301093,9.653191,1021,-6.4375,2,354
2020-05-21 16:00:12,83.30624,9.64875,1021,-6.625,2,346
2020-05-21 18:00:12,83.311266,9.636335,1021,-6.625,2,345
2020-05-21 20:00:12,83.31528,9.622111,1020,-6.625,2,357
2020-05-21 22:00:11,83.31852,9.605625,1019,-6.625,2,355
2020-05-22 00:00:12,83.321546,9.598756,1019,-6.6875,2,333
2020-05-22 02:00:12,83.324266,9.597595,1019,-6.5625,2,348
2020-05-22 04:00:12,83.32616,9.593298,1018,-6.625,2,342
2020-05-22 06:00:11,83.326546,9.577978,1018,-6.625,2,352
2020-05-22 08:00:12,83.325893,9.550275,1018,-6.5625,2,0
2020-05-22 10:00:12,83.324826,9.517983,1018,-6.5625,2,0
2020-05-22 12:00:12,83.323986,9.493521,1018,-6.5625,2,353
2020-05-22 14:00:11,83.32292,9.479473,1018,-6.125,2,345
2020-05-22 16:00:12,83.321733,9.473421,1018,-6.375,2,358
2020-05-22 18:00:12,83.320053,9.46109,1018,-6.375,2,357
2020-05-22 20:00:12,83.317826,9.436793,1018,-6.4375,2,358
2020-05-22 22:00:11,83.31576,9.409935,1019,-6.4375,2,2
2020-05-23 00:00:12,83.314426,9.39328,1018,-6.4375,2,348
2020-05-23 02:00:12,83.31336,9.38144,1019,-6.3125,2,0
2020-05-23 04:00:12,83.311826,9.365815,1018,-6.375,2,354
2020-05-23 06:00:11,83.309893,9.347163,1019,-6.3125,2,347
2020-05-23 08:00:12,83.307426,9.327695,1019,-6.3125,2,356
2020-05-23 10:00:12,83.30464,9.308685,1019,-6.3125,2,357
2020-05-23 12:00:12,83.301573,9.293446,1019,-6.375,2,337
2020-05-23 14:00:11,83.299853,9.282035,1019,-6.0,2,347
2020-05-23 16:00:12,83.29912,9.265743,1019,-6.1875,2,340
2020-05-23 18:00:12,83.298626,9.242775,1019,-6.1875,2,0
2020-05-23 20:00:12,83.298293,9.21505,1020,-6.125,2,7
2020-05-23 22:00:11,83.29788,9.188166,1020,-6.25,2,1
2020-05-24 00:00:12,83.29776,9.1656,1020,-6.25,2,341
2020-05-24 02:00:12,83.298333,9.152305,1021,-6.125,2,357
2020-05-24 04:00:12,83.298973,9.14059,1021,-6.125,2,0
2020-05-24 06:00:11,83.29876,9.120241,1021,-6.1875,2,0
2020-05-24 08:00:12,83.297466,9.090741,1022,-6.125,2,358
2020-05-24 10:00:12,83.294906,9.06222,1022,-6.125,2,353
2020-05-24 12:00:12,83.29268,9.037496,1022,-6.125,2,354
2020-05-24 14:00:11,83.291253,9.014308,1022,-5.8125,2,8
2020-05-24 16:00:12,83.290546,8.987943,1022,-6.0,2,358
2020-05-24 18:00:12,83.290266,8.957543,1022,-6.0625,2,355
2020-05-24 20:00:11,83.290026,8.923435,1022,-6.0625,2,4
2020-05-24 22:00:12,83.289906,8.88846,1021,-6.0,2,345
2020-05-25 00:00:12,83.290493,8.85869,1021,-6.0625,2,356
2020-05-25 02:00:12,83.292133,8.833875,1020,-6.0,2,353
2020-05-25 04:00:11,83.29496,8.812553,1019,-6.0625,2,343
2020-05-25 06:00:12,83.29816,8.793201,1019,-6.0,2,354
2020-05-25 08:00:12,83.300866,8.772635,1018,-6.0,2,357
2020-05-25 10:00:12,83.302946,8.754518,1018,-6.0,2,356
2020-05-25 12:00:11,83.305506,8.74337,1017,-6.0625,2,351
2020-05-25 14:00:12,83.30912,8.74513,1016,-5.75,2,356
2020-05-25 16:00:12,83.314066,8.753285,1016,-5.9375,2,359
2020-05-25 18:00:12,83.31872,8.762806,1015,-5.875,2,348
2020-05-25 20:00:11,83.32384,8.760358,1014,-5.875,2,0
2020-05-25 22:00:12,83.329306,8.74697,1014,-5.9375,2,2
2020-05-26 00:00:12,83.335053,8.738941,1013,-5.875,2,356
2020-05-26 02:00:12,83.3412,8.74241,1012,-5.8125,2,344
2020-05-26 04:00:11,83.34688,8.756988,1011,-5.875,2,353
2020-05-26 06:00:12,83.35184,8.773916,1011,-5.9375,2,356
2020-05-26 08:00:12,83.35552,8.786595,1011,-5.875,2,356
2020-05-26 10:00:12,83.358013,8.794755,1010,-5.875,2,353
2020-05-26 12:00:11,83.360106,8.799003,1010,-5.875,2,354
2020-05-26 14:00:12,83.362333,8.798288,1009,-5.3125,2,339
2020-05-26 16:00:12,83.364826,8.791061,1008,-5.6875,2,358
2020-05-26 18:00:12,83.367346,8.774111,1006,-5.6875,2,356
2020-05-26 20:00:11,83.370653,8.748025,1006,-5.625,2,7
2020-05-26 22:00:12,83.374066,8.720643,1005,-5.6875,2,346
2020-05-27 00:00:12,83.377493,8.705943,1006,-5.625,2,2
2020-05-27 02:00:11,83.381786,8.706558,1005,-5.4375,2,349
2020-05-27 04:00:12,83.38668,8.702288,1005,-5.4375,2,352
2020-05-27 06:00:12,83.391653,8.684008,1005,-5.375,2,2
2020-05-27 08:00:12,83.396746,8.668846,1005,-5.375,2,349
2020-05-27 10:00:11,83.3998,8.653278,1005,-5.375,2,353
2020-05-27 12:00:12,83.401466,8.639255,1005,-5.3125,2,340
2020-05-27 14:00:12,83.40252,8.630991,1005,-4.9375,2,7
2020-05-27 16:00:12,83.403333,8.626926,1005,-5.1875,2,0
2020-05-27 18:00:11,83.40344,8.621003,1006,-5.25,2,8
2020-05-27 20:00:12,83.4028,8.606796,1006,-5.1875,2,354
2020-05-27 22:00:12,83.4016,8.586858,1007,-5.0625,2,358
2020-05-28 00:00:12,83.400133,8.567228,1007,-5.0,2,344
2020-05-28 02:00:11,83.398946,8.557801,1008,-4.6875,2,357
2020-05-28 04:00:12,83.398066,8.557843,1008,-4.6875,2,357
2020-05-28 06:00:12,83.397146,8.559518,1009,-4.5625,2,349
2020-05-28 08:00:11,83.3956,8.556801,1009,-4.375,2,0
2020-05-28 10:00:12,83.39308,8.5469,1010,-4.3125,2,353
2020-05-28 12:00:12,83.389733,8.531318,1010,-4.25,2,1
2020-05-28 14:00:12,83.386013,8.517771,1011,-3.8125,2,358
2020-05-28 16:00:11,83.38276,8.503785,1011,-3.9375,2,350
2020-05-28 18:00:12,83.379746,8.484866,1011,-3.875,2,3
2020-05-28 20:00:12,83.376906,8.457838,1012,-3.75,2,3
2020-05-28 22:00:12,83.37384,8.425486,1012,-3.5,2,6
2020-05-29 00:00:11,83.37052,8.39352,1013,-3.4375,2,358
2020-05-29 02:00:12,83.367173,8.369268,1013,-3.25,2,1
2020-05-29 04:00:12,83.364293,8.351396,1013,-3.1875,2,5
2020-05-29 06:00:11,83.36148,8.334806,1013,-3.125,2,356
2020-05-29 08:00:12,83.358546,8.321238,1014,-3.0625,2,11
2020-05-29 10:00:12,83.355093,8.308375,1015,-3.0625,2,354
2020-05-29 12:00:12,83.350946,8.293998,1015,-3.0,2,355
2020-05-29 14:00:11,83.346026,8.284178,1016,-2.625,2,6
2020-05-29 16:00:12,83.34036,8.282221,1016,-2.8125,2,0
2020-05-29 18:00:12,83.336,8.275636,1017,-2.875,2,355
2020-05-29 20:00:11,83.33276,8.264856,1017,-2.75,2,0
2020-05-29 22:00:12,83.33008,8.249236,1017,-2.75,2,357
2020-05-30 00:00:12,83.32748,8.233255,1018,-2.75,2,351
2020-05-30 02:00:12,83.32484,8.219808,1018,-2.625,2,355
2020-05-30 04:00:11,83.322026,8.211706,1018,-2.625,2,356
2020-05-30 06:00:12,83.3192,8.210333,1018,-2.5,2,355
2020-05-30 08:00:12,83.31636,8.215086,1019,-2.5625,2,348
2020-05-30 10:00:11,83.313413,8.222661,1020,-2.5625,2,352
2020-05-30 12:00:12,83.30996,8.233438,1020,-2.5,2,355
2020-05-30 14:00:12,83.305813,8.24658,1021,-2.0625,2,4
2020-05-30 16:00:11,83.301853,8.26401,1021,-2.375,2,358
2020-05-30 18:00:12,83.299266,8.287455,1021,-2.5,2,0
2020-05-30 20:00:12,83.298533,8.313913,1021,-2.4375,2,350
2020-05-30 22:00:12,83.29988,8.335835,1022,-2.4375,2,355
2020-05-31 00:00:11,83.302626,8.35222,1021,-2.4375,2,6
2020-05-31 02:00:12,83.30404,8.36672,1021,-2.375,2,347
2020-05-31 04:00:12,83.304253,8.377586,1020,-2.3125,2,355
2020-05-31 06:00:12,83.305106,8.38437,1020,-2.375,2,357
2020-05-31 08:00:11,83.306386,8.396285,1019,-2.3125,2,355
2020-05-31 10:00:12,83.307613,8.410088,1019,-2.3125,2,352
2020-05-31 12:00:12,83.307573,8.41452,1018,-2.3125,2,357
2020-05-31 14:00:11,83.306173,8.407945,1018,-2.0,2,359
2020-05-31 16:00:12,83.30416,8.393958,1017,-2.1875,2,3
2020-05-31 18:00:12,83.3022,8.375238,1016,-2.1875,2,350
2020-05-31 20:00:12,83.300746,8.354785,1016,-2.1875,2,354
2020-05-31 22:00:11,83.300013,8.335753,1015,-2.125,2,346
2020-06-01 00:00:12,83.29964,8.314758,1015,-2.125,2,350
2020-06-01 02:00:12,83.298226,8.298186,1014,-2.1875,2,357
2020-06-01 04:00:11,83.295973,8.284476,1014,-2.1875,2,353
2020-06-01 06:00:12,83.293506,8.27486,1014,-2.0625,2,6
2020-06-01 08:00:12,83.291106,8.270575,1014,-2.1875,2,352
2020-06-01 10:00:11,83.288813,8.268006,1014,-2.1875,2,0
2020-06-01 12:00:12,83.286186,8.263236,1014,-2.125,2,350
2020-06-01 14:00:12,83.28232,8.249741,1013,-1.8125,2,2
2020-06-01 16:00:12,83.277573,8.22423,1013,-2.0625,2,356
2020-06-01 18:00:11,83.27284,8.194435,1013,-2.1875,2,0
2020-06-01 20:00:12,83.268946,8.170671,1013,-2.0,2,4
2020-06-01 22:00:12,83.266106,8.155311,1013,-2.0625,2,3
2020-06-02 00:00:11,83.26372,8.141695,1013,-2.125,2,11
2020-06-02 02:00:12,83.261226,8.11885,1013,-2.0,2,356
2020-06-02 04:00:12,83.257586,8.087371,1013,-2.0,2,0
2020-06-02 06:00:11,83.253173,8.050353,1013,-1.9375,2,358
2020-06-02 08:00:12,83.248306,8.020755,1013,-2.0,2,5
2020-06-02 10:00:12,83.243306,7.999805,1013,-2.125,2,0
2020-06-02 12:00:12,83.238173,7.985393,1013,-1.9375,2,359
2020-06-02 14:00:11,83.2324,7.968191,1012,-1.75,2,359
2020-06-02 16:00:12,83.22584,7.943706,1012,-1.875,2,359
2020-06-02 18:00:12,83.219146,7.912273,1012,-1.9375,2,4
2020-06-02 20:00:11,83.212746,7.877975,1013,-1.9375,2,7
2020-06-02 22:00:12,83.206666,7.8444,1013,-1.875,2,1
2020-06-03 00:00:12,83.2008,7.807555,1013,-1.875,2,338
2020-06-03 02:00:11,83.194853,7.766523,1014,-1.8125,2,354
2020-06-03 04:00:12,83.18812,7.71711,1014,-1.875,2,351
2020-06-03 06:00:12,83.179266,7.66726,1015,-1.8125,2,359
2020-06-03 08:00:12,83.16948,7.630386,1015,-1.8125,2,354
2020-06-03 10:00:11,83.160053,7.607483,1016,-1.875,2,357
2020-06-03 12:00:12,83.15124,7.596958,1017,-1.8125,2,340
2020-06-03 14:00:12,83.142333,7.588791,1017,-1.5,2,7
2020-06-03 16:00:11,83.1328,7.578851,1018,-1.75,2,359
2020-06-03 18:00:12,83.12252,7.570311,1018,-1.6875,2,2
2020-06-03 20:00:12,83.11164,7.574855,1019,-1.75,2,351
2020-06-03 22:00:11,83.102453,7.590216,1020,-1.75,2,355
2020-06-04 00:00:12,83.095413,7.61433,1020,-1.75,2,7
2020-06-04 02:00:12,83.089693,7.648505,1020,-1.6875,2,8
2020-06-04 04:00:12,83.082546,7.68677,1020,-1.6875,2,6
2020-06-04 06:00:11,83.073146,7.724391,1020,-1.625,2,356
2020-06-04 08:00:12,83.0618,7.759646,1020,-1.625,2,0
2020-06-04 10:00:12,83.04896,7.79278,1021,-1.625,2,351
2020-06-04 12:00:11,83.03556,7.829995,1021,-1.625,2,5
2020-06-04 14:00:12,83.021946,7.867316,1022,-1.3125,2,3
2020-06-04 16:00:12,83.009453,7.893398,1023,-1.5,2,349
2020-06-04 18:00:11,82.998173,7.91981,1023,-1.5625,2,349
2020-06-04 20:00:12,82.988253,7.953883,1024,-1.5,2,4
2020-06-04 22:00:12,82.9798,7.991,1024,-1.625,2,358
2020-06-05 00:00:12,82.97296,8.025141,1025,-1.5625,2,354
2020-06-05 02:00:11,82.967093,8.057766,1025,-1.5,2,0
2020-06-05 04:00:12,82.96048,8.086715,1025,-1.5,2,354
2020-06-05 06:00:12,82.952386,8.113033,1025,-1.625,2,4
2020-06-05 08:00:11,82.942413,8.139593,1026,-1.5,2,350
2020-06-05 10:00:12,82.930946,8.167413,1026,-1.625,2,351
2020-06-05 12:00:12,82.92288,8.208115,1027,-1.5625,2,358
2020-06-05 14:00:11,82.91652,8.261166,1027,-1.25,2,0
2020-06-05 16:00:12,82.911186,8.308038,1027,-1.5,2,357
2020-06-05 18:00:12,82.906386,8.341071,1027,-1.4375,2,358
2020-06-05 20:00:12,82.902933,8.365568,1026,-1.4375,2,356
2020-06-05 22:00:11,82.900933,8.391326,1026,-1.4375,2,359
2020-06-06 00:00:12,82.901093,8.427485,1025,-1.5,2,359
2020-06-06 02:00:12,82.90212,8.47665,1024,-1.4375,2,355
2020-06-06 04:00:11,82.903413,8.53468,1023,-1.5,2,359
2020-06-06 06:00:12,82.903626,8.591965,1022,-1.4375,2,356
2020-06-06 08:00:12,82.902493,8.643821,1021,-1.4375,2,357
