Date/Time,Latitude,Longitude,PPPP [hPa],TTT [°C],Tilt [deg],Compass bearing [deg],QF pos
2019-10-29 15:30:00,85.68688,124.886853,1029,-20.4375,3,186,0
2019-10-29 16:00:00,85.688213,124.870413,1029,-20.0,3,187,0
2019-10-29 16:30:00,85.68948,124.854506,1029,-19.5625,2,186,0
2019-10-29 17:00:00,85.69072,124.838426,1029,-19.5,3,186,0
2019-10-29 17:30:00,85.691893,124.82228,1029,-19.5,3,186,0
2019-10-29 18:00:00,85.693053,124.80596,1029,-19.625,3,186,0
2019-10-29 18:30:00,85.694186,124.788813,1029,-19.75,3,187,0
2019-10-29 19:00:00,85.695306,124.770933,1029,-19.8125,3,186,0
2019-10-29 19:30:00,85.696453,124.752093,1029,-19.75,3,186,0
2019-10-29 20:00:00,85.697613,124.73236,1029,-19.75,3,185,0
2019-10-29 20:30:00,85.69876,124.711946,1029,-19.8125,3,184,0
2019-10-29 21:00:00,85.69992,124.6912,1029,-19.75,3,185,0
2019-10-29 21:30:00,85.70112,124.6696,1029,-19.875,3,185,0
2019-10-29 22:00:00,85.702373,124.64744,1029,-20.375,3,186,0
2019-10-29 22:30:00,85.70368,124.62492,1030,-20.625,3,186,0
2019-10-29 23:00:00,85.705066,124.601973,1029,-21.25,3,187,0
2019-10-29 23:30:00,85.706533,124.578693,1029,-21.5625,3,187,0
2019-10-30 00:00:00,85.70804,124.555546,1029,-21.375,3,188,0
2019-10-30 00:30:00,85.70956,124.5336,1029,-21.1875,3,188,0
2019-10-30 01:00:00,85.71108,124.512106,1029,-20.9375,3,188,0
2019-10-30 01:30:00,85.712586,124.49164,1029,-20.125,3,186,0
2019-10-30 02:00:00,85.714026,124.472293,1029,-19.1875,2,186,0
2019-10-30 02:30:00,85.71544,124.454106,1029,-18.6875,3,184,0
2019-10-30 03:00:00,85.716786,124.437306,1029,-18.3125,3,186,0
2019-10-30 03:30:00,85.71804,124.420973,1029,-18.25,3,185,0
2019-10-30 04:00:00,85.719253,124.405306,1029,-18.0625,3,186,0
2019-10-30 04:30:00,85.720426,124.390146,1029,-17.875,3,184,0
2019-10-30 05:00:00,85.72152,124.374973,1029,-17.6875,3,186,0
2019-10-30 05:30:00,85.722546,124.35928,1029,-17.5,2,186,0
2019-10-30 06:00:00,85.723573,124.343133,1029,-17.4375,3,185,0
2019-10-30 06:30:00,85.72456,124.32656,1029,-17.375,3,185,0
2019-10-30 07:00:00,85.72556,124.308626,1029,-17.375,3,187,0
2019-10-30 07:30:00,85.726546,124.28904,1029,-17.3125,2,187,0
2019-10-30 08:00:00,85.72756,124.268386,1029,-17.4375,3,184,0
2019-10-30 08:30:00,85.728586,124.246773,1029,-17.4375,3,185,0
2019-10-30 09:00:00,85.729653,124.223986,1029,-15.75,3,184,0
2019-10-30 09:30:00,85.730773,124.200666,1029,-16.5625,3,185,0
2019-10-30 10:00:00,85.73196,124.177346,1029,-17.0625,3,185,0
2019-10-30 10:30:00,85.733213,124.154506,1029,-17.3125,2,184,0
2019-10-30 11:00:00,85.73452,124.131493,1029,-17.375,2,185,0
2019-10-30 11:30:00,85.735866,124.109653,1029,-17.3125,3,185,0
2019-10-30 12:00:00,85.737226,124.088866,1029,-17.1875,3,182,0
2019-10-30 12:30:00,85.738573,124.06896,1029,-17.125,3,185,0
2019-10-30 13:00:00,85.739893,124.050013,1028,-17.0625,3,185,0
2019-10-30 13:30:00,85.741146,124.032293,1029,-16.875,3,186,0
2019-10-30 14:00:00,85.74236,124.014893,1029,-16.875,2,185,0
2019-10-30 14:30:00,85.743466,123.998653,1029,-17.0,3,186,0
2019-10-30 15:00:00,85.744493,123.983306,1029,-16.9375,3,185,0
2019-10-30 15:30:00,85.74544,123.968226,1029,-17.0,3,185,0
2019-10-30 16:00:00,85.746293,123.953733,1029,-17.0625,3,184,0
2019-10-30 16:30:00,85.747053,123.939333,1029,-17.125,2,185,0
2019-10-30 17:00:00,85.747773,123.924613,1029,-17.3125,3,186,0
2019-10-30 17:30:00,85.748453,123.909266,1029,-17.5,3,186,0
2019-10-30 18:00:00,85.749133,123.893213,1029,-17.6875,2,184,0
2019-10-30 18:30:00,85.7498,123.876373,1029,-17.8125,3,186,0
2019-10-30 19:00:00,85.75052,123.858573,1029,-18.3125,2,186,0
2019-10-30 19:30:00,85.751253,123.840106,1030,-18.9375,3,185,0
2019-10-30 20:00:00,85.75204,123.820573,1030,-19.5,3,185,0
2019-10-30 20:30:00,85.75288,123.79976,1030,-19.9375,3,187,0
2019-10-30 21:00:00,85.753813,123.77824,1030,-20.125,3,186,0
2019-10-30 21:30:00,85.754813,123.756,1030,-20.0625,3,185,0
2019-10-30 22:00:00,85.755906,123.7334,1030,-19.9375,3,187,0
2019-10-30 22:30:00,85.757066,123.71068,1030,-19.6875,3,186,0
2019-10-30 23:00:00,85.758306,123.68812,1030,-19.5625,3,186,0
2019-10-30 23:30:00,85.759573,123.665626,1029,-19.5,3,186,0
2019-10-31 00:00:00,85.760866,123.643853,1029,-19.5625,3,185,0
2019-10-31 00:30:00,85.762186,123.623053,1030,-19.8125,3,185,0
2019-10-31 01:00:00,85.76348,123.603146,1030,-20.0,3,185,0
2019-10-31 01:30:00,85.764693,123.585026,1030,-20.25,3,185,0
2019-10-31 02:00:00,85.765866,123.56764,1030,-20.5625,3,186,0
2019-10-31 02:30:00,85.76696,123.551266,1030,-20.875,3,186,0
2019-10-31 03:00:00,85.767986,123.536106,1030,-21.0,3,186,0
2019-10-31 03:30:00,85.768906,123.521533,1030,-21.5,3,185,0
2019-10-31 04:00:00,85.769773,123.507546,1030,-21.9375,3,186,0
2019-10-31 04:30:00,85.770586,123.49396,1030,-22.4375,3,186,0
2019-10-31 05:00:00,85.771386,123.480373,1030,-22.1875,3,187,0
2019-10-31 05:30:00,85.772133,123.466746,1030,-21.5625,3,186,0
2019-10-31 06:00:00,85.772853,123.452733,1030,-20.9375,3,187,0
2019-10-31 06:30:00,85.773586,123.438413,1030,-20.625,3,185,0
2019-10-31 07:00:00,85.77432,123.423506,1031,-20.375,3,186,0
2019-10-31 07:30:00,85.775093,123.40792,1031,-20.25,3,186,0
2019-10-31 08:00:00,85.775906,123.39164,1031,-20.3125,3,186,0
2019-10-31 08:30:00,85.776786,123.374573,1031,-20.25,3,186,0
2019-10-31 09:00:00,85.777733,123.3568,1031,-18.625,3,185,0
2019-10-31 09:30:00,85.778733,123.338693,1030,-19.3125,3,184,0
2019-10-31 10:00:00,85.7798,123.320493,1030,-19.75,3,186,0
2019-10-31 10:30:00,85.78092,123.302373,1030,-19.9375,3,187,0
2019-10-31 11:00:00,85.782093,123.284266,1030,-20.3125,3,186,0
2019-10-31 11:30:00,85.783306,123.266666,1030,-20.625,3,186,0
2019-10-31 12:00:00,85.78452,123.24964,1030,-21.0,3,186,0
2019-10-31 12:30:00,85.78572,123.233213,1030,-21.125,3,185,0
2019-10-31 13:00:00,85.78692,123.217706,1031,-21.5,3,186,0
2019-10-31 13:30:00,85.788066,123.203173,1030,-21.8125,3,187,0
2019-10-31 14:00:00,85.789146,123.189506,1030,-21.75,3,186,0
2019-10-31 14:30:00,85.790186,123.17684,1030,-21.4375,3,186,0
2019-10-31 15:00:00,85.791106,123.16492,1030,-21.25,2,186,0
2019-10-31 15:30:00,85.791973,123.153373,1030,-21.1875,3,187,0
2019-10-31 16:00:00,85.792773,123.141933,1030,-21.3125,3,186,0
2019-10-31 16:30:00,85.793506,123.13076,1030,-21.0625,3,186,0
2019-10-31 17:00:00,85.7942,123.119346,1030,-20.9375,3,184,0
2019-10-31 17:30:00,85.794866,123.10784,1030,-20.875,3,186,0
2019-10-31 18:00:00,85.795546,123.09584,1030,-20.75,3,185,0
2019-10-31 18:30:00,85.796213,123.083266,1030,-20.6875,3,186,0
2019-10-31 19:00:00,85.796893,123.070013,1030,-20.6875,3,186,0
2019-10-31 19:30:00,85.797613,123.056066,1030,-20.875,2,187,0
2019-10-31 20:00:00,85.79836,123.0412,1030,-21.3125,3,186,0
2019-10-31 20:30:00,85.799186,123.025586,1030,-21.4375,3,186,0
2019-10-31 21:00:00,85.800066,123.009346,1030,-21.5,3,185,0
2019-10-31 21:30:00,85.801026,122.9926,1030,-21.875,3,185,0
2019-10-31 22:00:00,85.802066,122.97544,1030,-22.25,3,185,0
2019-10-31 22:30:00,85.803173,122.9582,1030,-22.625,3,186,0
2019-10-31 23:00:00,85.80436,122.940973,1030,-23.0,3,187,0
2019-10-31 23:30:00,85.805586,122.9242,1030,-23.0625,3,186,0
2019-11-01 00:00:00,85.806866,122.908493,1030,-22.75,3,187,0
2019-11-01 00:30:00,85.80816,122.893746,1030,-22.0625,3,186,0
2019-11-01 01:00:00,85.809426,122.880106,1030,-21.5,3,187,0
2019-11-01 01:30:00,85.810693,122.8672,1029,-20.9375,2,188,0
2019-11-01 02:00:00,85.81192,122.854866,1029,-20.4375,3,185,0
2019-11-01 02:30:00,85.81308,122.843613,1029,-20.125,3,186,0
2019-11-01 03:00:00,85.814213,122.834653,1029,-19.8125,3,186,0
2019-11-01 03:30:00,85.815266,122.82556,1029,-19.75,3,185,0
2019-11-01 04:00:00,85.816213,122.816893,1029,-19.625,3,185,0
2019-11-01 04:30:00,85.81712,122.808773,1029,-19.4375,3,185,0
2019-11-01 05:00:00,85.817933,122.800413,1029,-19.375,3,187,0
2019-11-01 05:30:00,85.818733,122.792053,1029,-19.25,2,185,0
2019-11-01 06:00:00,85.819493,122.783386,1029,-19.1875,3,185,0
2019-11-01 06:30:00,85.820266,122.773973,1029,-19.0625,3,186,0
2019-11-01 07:00:00,85.82104,122.764066,1030,-18.875,3,187,0
2019-11-01 07:30:00,85.821853,122.753786,1030,-18.75,3,184,0
2019-11-01 08:00:00,85.822693,122.743226,1030,-18.625,3,185,0
2019-11-01 08:30:00,85.8236,122.732026,1030,-18.5625,3,187,0
2019-11-01 09:00:00,85.824586,122.720293,1030,-16.875,3,185,0
2019-11-01 09:30:00,85.825653,122.7084,1030,-17.5625,3,184,0
2019-11-01 10:00:00,85.82672,122.69636,1030,-17.875,3,185,0
2019-11-01 10:30:00,85.827826,122.684613,1030,-17.9375,3,185,0
2019-11-01 11:00:00,85.829053,122.673386,1030,-18.125,3,186,0
2019-11-01 11:30:00,85.830306,122.662533,1030,-18.125,3,184,0
2019-11-01 12:00:00,85.83156,122.652573,1030,-18.1875,3,187,0
2019-11-01 12:30:00,85.8328,122.6438,1030,-18.25,3,184,0
2019-11-01 13:00:00,85.834013,122.636293,1030,-18.1875,3,186,0
2019-11-01 13:30:00,85.835173,122.62964,1030,-18.1875,3,185,0
2019-11-01 14:00:00,85.83628,122.623973,1030,-18.25,3,187,0
2019-11-01 14:30:00,85.83732,122.619613,1030,-18.1875,3,184,0
2019-11-01 15:00:00,85.83828,122.616106,1031,-18.0625,3,185,0
2019-11-01 15:30:00,85.83908,122.61276,1030,-18.1875,3,186,0
2019-11-01 16:00:00,85.839813,122.609826,1031,-18.25,3,184,0
2019-11-01 16:30:00,85.840426,122.607066,1031,-18.1875,3,185,0
2019-11-01 17:00:00,85.840973,122.60416,1031,-18.125,3,185,0
2019-11-01 17:30:00,85.84144,122.600733,1031,-18.1875,3,186,0
2019-11-01 18:00:00,85.84188,122.596813,1031,-18.1875,3,184,0
2019-11-01 18:30:00,85.842333,122.591973,1031,-18.125,3,185,0
2019-11-01 19:00:00,85.842773,122.585866,1031,-18.1875,3,184,0
2019-11-01 19:30:00,85.843213,122.578813,1031,-18.0625,2,186,0
2019-11-01 20:00:00,85.84368,122.571093,1031,-18.125,3,185,0
2019-11-01 20:30:00,85.844186,122.56244,1031,-18.125,3,186,0
2019-11-01 21:00:00,85.84472,122.5536,1031,-18.0625,3,186,0
2019-11-01 21:30:00,85.845306,122.544773,1032,-18.0,3,186,0
2019-11-01 22:00:00,85.84604,122.53508,1032,-18.0,2,185,0
2019-11-01 22:30:00,85.846893,122.524853,1031,-18.0,3,184,0
2019-11-01 23:00:00,85.84784,122.514253,1032,-18.0,3,186,0
2019-11-01 23:30:00,85.848826,122.504053,1032,-18.0625,3,185,0
2019-11-02 00:00:00,85.849866,122.494333,1032,-18.0625,3,185,0
2019-11-02 00:30:00,85.850933,122.485386,1032,-18.125,3,186,0
2019-11-02 01:00:00,85.851986,122.477093,1031,-18.25,3,186,0
2019-11-02 01:30:00,85.853053,122.469546,1032,-18.1875,3,187,0
2019-11-02 02:00:00,85.854066,122.462893,1032,-18.25,3,183,0
2019-11-02 02:30:00,85.855026,122.457173,1031,-18.4375,3,185,0
2019-11-02 03:00:00,85.855893,122.451626,1032,-18.5,2,184,0
2019-11-02 03:30:00,85.856653,122.446586,1032,-18.625,3,186,0
2019-11-02 04:00:00,85.857346,122.441653,1032,-18.8125,3,184,0
2019-11-02 04:30:00,85.85792,122.436333,1032,-18.9375,3,185,0
2019-11-02 05:00:00,85.858466,122.43024,1032,-19.0625,3,185,0
2019-11-02 05:30:00,85.85892,122.423666,1032,-19.1875,3,186,0
2019-11-02 06:00:00,85.859306,122.416253,1032,-19.6875,3,186,0
2019-11-02 06:30:00,85.85968,122.407733,1032,-20.75,3,186,0
2019-11-02 07:00:00,85.86008,122.397773,1032,-22.0625,3,186,0
2019-11-02 07:30:00,85.86048,122.386706,1032,-22.6875,2,186,0
2019-11-02 08:00:00,85.86096,122.37456,1032,-23.0,3,187,0
2019-11-02 08:30:00,85.861493,122.362093,1032,-23.3125,3,187,0
2019-11-02 09:00:00,85.86212,122.348906,1032,-22.0,2,184,0
2019-11-02 09:30:00,85.862786,122.33476,1032,-23.1875,3,188,0
2019-11-02 10:00:00,85.863613,122.319186,1032,-23.875,3,185,0
2019-11-02 10:30:00,85.864533,122.30304,1032,-24.25,3,186,0
2019-11-02 11:00:00,85.865546,122.287013,1033,-24.5625,3,187,0
2019-11-02 11:30:00,85.866613,122.272546,1032,-24.875,3,187,0
2019-11-02 12:00:00,85.86772,122.25724,1033,-25.1875,3,187,0
2019-11-02 12:30:00,85.868893,122.242613,1032,-25.5,2,187,0
2019-11-02 13:00:00,85.870053,122.228826,1032,-25.5625,3,187,0
2019-11-02 13:30:00,85.871213,122.21536,1032,-25.5,3,187,0
2019-11-02 14:00:00,85.872333,122.202226,1032,-24.9375,3,187,0
2019-11-02 14:30:00,85.873426,122.189186,1032,-24.125,3,186,0
2019-11-02 15:00:00,85.874426,122.176426,1032,-23.5625,3,186,0
2019-11-02 15:30:00,85.875346,122.16328,1032,-23.375,3,186,0
2019-11-02 16:00:00,85.87616,122.1512,1032,-23.0625,3,187,0
2019-11-02 16:30:00,85.876973,122.13776,1032,-22.6875,2,187,0
2019-11-02 17:00:00,85.87772,122.123666,1032,-22.25,3,187,0
2019-11-02 17:30:00,85.8784,122.109173,1032,-21.9375,3,186,0
2019-11-02 18:00:00,85.879066,122.093826,1032,-21.75,3,186,0
2019-11-02 18:30:00,85.879693,122.07756,1032,-21.5625,3,185,0
2019-11-02 19:00:00,85.88032,122.060453,1032,-21.5,3,186,0
2019-11-02 19:30:00,85.88096,122.042386,1032,-21.4375,3,185,0
2019-11-02 20:00:00,85.881653,122.02284,1031,-21.4375,3,186,0
2019-11-02 20:30:00,85.882453,122.0016,1031,-21.5,3,186,0
2019-11-02 21:00:00,85.883266,121.97972,1031,-21.5625,3,185,0
2019-11-02 21:30:00,85.884173,121.956693,1031,-21.625,3,186,0
2019-11-02 22:00:00,85.88516,121.932666,1031,-21.5,3,185,0
2019-11-02 22:30:00,85.886253,121.908386,1031,-21.375,2,186,0
2019-11-02 23:00:00,85.887413,121.883906,1031,-21.1875,2,186,0
2019-11-02 23:30:00,85.888626,121.860333,1031,-20.875,3,185,0
2019-11-03 00:00:00,85.88988,121.83724,1031,-20.6875,3,185,0
2019-11-03 00:30:00,85.8912,121.814626,1031,-20.375,3,186,0
2019-11-03 01:00:00,85.892506,121.7926,1030,-20.0625,3,186,0
2019-11-03 01:30:00,85.8938,121.7714,1030,-19.6875,3,186,0
2019-11-03 02:00:00,85.895066,121.750973,1030,-19.4375,3,186,0
2019-11-03 02:30:00,85.89624,121.731813,1030,-19.125,3,186,0
2019-11-03 03:00:00,85.897466,121.710186,1030,-18.875,2,185,0
2019-11-03 03:30:00,85.898613,121.691013,1030,-18.625,3,185,0
2019-11-03 04:00:00,85.89988,121.67012,1030,-18.4375,3,186,0
2019-11-03 04:30:00,85.901026,121.648066,1030,-18.125,3,185,0
2019-11-03 05:00:00,85.902093,121.62692,1030,-18.0,3,186,0
2019-11-03 05:30:00,85.903013,121.601906,1030,-17.9375,2,185,0
2019-11-03 06:00:00,85.903813,121.57232,1030,-17.9375,3,185,0
2019-11-03 06:30:00,85.904493,121.539093,1030,-18.0,3,185,0
2019-11-03 07:00:00,85.90504,121.501466,1030,-18.25,3,186,0
2019-11-03 07:30:00,85.905706,121.459666,1030,-18.625,2,185,0
2019-11-03 08:00:00,85.906293,121.418186,1030,-19.4375,2,187,0
2019-11-03 08:30:00,85.906933,121.37536,1030,-20.25,3,187,0
2019-11-03 09:00:00,85.907586,121.332133,1030,-19.3125,3,185,0
2019-11-03 09:30:00,85.908413,121.287706,1029,-20.375,3,186,0
2019-11-03 10:00:00,85.909213,121.244106,1029,-21.0625,3,186,0
2019-11-03 10:30:00,85.91024,121.200466,1029,-21.1875,3,187,0
2019-11-03 11:00:00,85.911426,121.155946,1029,-21.125,3,185,0
2019-11-03 11:30:00,85.912733,121.112986,1029,-20.9375,3,185,0
2019-11-03 12:00:00,85.914026,121.072173,1029,-20.6875,3,186,0
2019-11-03 12:30:00,85.91544,121.03336,1028,-20.375,3,185,0
2019-11-03 13:00:00,85.916826,120.997866,1028,-20.0625,3,186,0
2019-11-03 13:30:00,85.918306,120.962386,1028,-19.875,3,186,0
2019-11-03 14:00:00,85.91976,120.92824,1028,-19.6875,3,187,0
2019-11-03 14:30:00,85.921093,120.897546,1028,-19.5,3,185,0
2019-11-03 15:00:00,85.922333,120.86812,1028,-19.3125,3,186,0
2019-11-03 15:30:00,85.92344,120.839813,1028,-19.25,3,187,0
2019-11-03 16:00:00,85.92444,120.812333,1028,-19.125,3,185,0
2019-11-03 16:30:00,85.92544,120.784533,1028,-18.9375,2,184,0
2019-11-03 17:00:00,85.926346,120.755946,1028,-18.875,3,186,0
2019-11-03 17:30:00,85.9272,120.728373,1028,-18.8125,3,186,0
2019-11-03 18:00:00,85.928026,120.700613,1028,-18.6875,3,184,0
2019-11-03 18:30:00,85.928786,120.671106,1028,-18.5625,3,184,0
2019-11-03 19:00:00,85.929453,120.640146,1028,-18.4375,3,185,0
2019-11-03 19:30:00,85.930173,120.610813,1028,-18.375,2,185,0
2019-11-03 20:00:00,85.930986,120.580826,1027,-18.4375,3,184,0
2019-11-03 20:30:00,85.9318,120.549653,1028,-18.5,3,186,0
2019-11-03 21:00:00,85.93264,120.5166,1028,-18.5625,2,185,0
2019-11-03 21:30:00,85.933493,120.484173,1027,-18.8125,3,186,0
2019-11-03 22:00:00,85.934466,120.448826,1028,-19.0,3,185,0
2019-11-03 22:30:00,85.93552,120.413813,1027,-19.0,3,185,0
2019-11-03 23:00:00,85.93664,120.37796,1027,-19.0,3,184,0
2019-11-03 23:30:00,85.937786,120.34228,1027,-18.9375,3,185,0
2019-11-04 00:00:00,85.938946,120.30928,1027,-18.875,3,186,0
2019-11-04 00:30:00,85.940133,120.276693,1027,-18.875,3,184,0
2019-11-04 01:00:00,85.9414,120.243533,1027,-19.0,3,185,0
2019-11-04 01:30:00,85.942706,120.209746,1027,-19.125,3,186,0
2019-11-04 02:00:00,85.94396,120.177506,1027,-19.25,3,185,0
2019-11-04 02:30:00,85.945106,120.148653,1027,-19.375,2,185,0
2019-11-04 03:00:00,85.946226,120.11972,1027,-19.25,3,187,0
2019-11-04 03:30:00,85.947186,120.092493,1027,-19.125,3,184,0
2019-11-04 04:00:00,85.948053,120.066306,1027,-18.75,3,185,0
2019-11-04 04:30:00,85.948813,120.039946,1027,-18.25,3,185,0
2019-11-04 05:00:00,85.94944,120.01392,1026,-18.25,3,185,0
2019-11-04 05:30:00,85.95,119.987813,1027,-18.25,3,187,0
2019-11-04 06:00:00,85.950493,119.96136,1026,-18.1875,3,186,0
2019-11-04 06:30:00,85.950946,119.933866,1026,-18.1875,3,186,0
2019-11-04 07:00:00,85.951413,119.904346,1026,-18.0625,3,186,0
2019-11-04 07:30:00,85.951946,119.871013,1026,-17.8125,3,184,0
2019-11-04 08:00:00,85.952493,119.836506,1027,-17.75,3,185,0
2019-11-04 08:30:00,85.95304,119.801346,1027,-17.5,3,184,0
2019-11-04 09:00:00,85.953613,119.766226,1027,-15.8125,3,185,0
2019-11-04 09:30:00,85.954226,119.73096,1027,-16.5,3,185,0
2019-11-04 10:00:00,85.954893,119.695893,1027,-16.75,3,184,0
2019-11-04 10:30:00,85.955613,119.661493,1027,-16.8125,3,185,0
2019-11-04 11:00:00,85.956386,119.627333,1027,-16.9375,3,184,0
2019-11-04 11:30:00,85.95716,119.593746,1026,-17.0625,3,185,0
2019-11-04 12:00:00,85.957986,119.560853,1027,-17.125,3,185,0
2019-11-04 12:30:00,85.958786,119.529066,1027,-17.0625,3,186,0
2019-11-04 13:00:00,85.959573,119.498573,1027,-17.125,3,183,0
2019-11-04 13:30:00,85.960306,119.46872,1027,-17.125,3,186,0
2019-11-04 14:00:00,85.960973,119.439626,1026,-17.3125,3,186,0
2019-11-04 14:30:00,85.961573,119.41136,1026,-17.375,3,185,0
2019-11-04 15:00:00,85.962093,119.383653,1026,-17.375,3,186,0
2019-11-04 15:30:00,85.962506,119.356586,1027,-17.5,3,185,0
2019-11-04 16:00:00,85.962813,119.330093,1027,-17.6875,3,186,0
2019-11-04 16:30:00,85.963026,119.303586,1026,-17.875,3,186,0
2019-11-04 17:00:00,85.96312,119.277373,1027,-18.125,3,186,0
2019-11-04 17:30:00,85.963146,119.25124,1027,-18.5625,3,185,0
2019-11-04 18:00:00,85.96312,119.2248,1027,-19.1875,3,187,0
2019-11-04 18:30:00,85.963053,119.19816,1027,-20.0,3,186,0
2019-11-04 19:00:00,85.962933,119.17136,1027,-20.75,3,186,0
2019-11-04 19:30:00,85.962826,119.144413,1027,-21.375,3,185,0
2019-11-04 20:00:00,85.96268,119.1168,1027,-22.0,3,186,0
2019-11-04 20:30:00,85.962533,119.088986,1027,-22.375,3,187,0
2019-11-04 21:00:00,85.9624,119.060866,1027,-22.6875,3,187,0
2019-11-04 21:30:00,85.96232,119.03316,1027,-23.0,3,187,0
2019-11-04 22:00:00,85.962253,119.005626,1027,-23.125,3,187,0
2019-11-04 22:30:00,85.962213,118.978333,1027,-23.1875,3,187,0
2019-11-04 23:00:00,85.962186,118.951426,1027,-23.25,3,186,0
2019-11-04 23:30:00,85.962213,118.925066,1027,-23.1875,3,186,0
2019-11-05 00:00:00,85.962253,118.899653,1027,-22.9375,3,186,0
2019-11-05 00:30:00,85.96232,118.874093,1026,-22.625,3,187,0
2019-11-05 01:00:00,85.96232,118.849733,1026,-22.3125,3,187,0
2019-11-05 01:30:00,85.962253,118.82604,1026,-22.125,3,187,0
2019-11-05 02:00:00,85.96204,118.802666,1026,-21.9375,3,186,0
2019-11-05 02:30:00,85.961733,118.779226,1026,-21.5,3,187,0
2019-11-05 03:00:00,85.96136,118.75592,1025,-21.0625,3,186,0
2019-11-05 03:30:00,85.961,118.72996,1025,-20.5625,3,186,0
2019-11-05 04:00:00,85.960666,118.701933,1025,-20.3125,3,186,0
2019-11-05 04:30:00,85.960173,118.676773,1025,-20.125,3,186,0
2019-11-05 05:00:00,85.959653,118.649466,1025,-20.0,3,186,0
2019-11-05 05:30:00,85.959013,118.62432,1025,-20.25,3,185,0
2019-11-05 06:00:00,85.958306,118.598053,1025,-20.4375,3,186,0
2019-11-05 06:30:00,85.957466,118.570933,1025,-20.625,3,185,0
2019-11-05 07:00:00,85.956653,118.54412,1025,-21.125,3,186,0
2019-11-05 07:30:00,85.955773,118.517453,1025,-21.5625,3,187,0
2019-11-05 08:00:00,85.954866,118.489106,1025,-21.9375,3,186,0
2019-11-05 08:30:00,85.953933,118.461946,1025,-22.1875,3,187,0
2019-11-05 09:00:00,85.953,118.43472,1025,-21.0625,3,186,0
2019-11-05 09:30:00,85.95212,118.406706,1025,-21.8125,3,186,0
2019-11-05 10:00:00,85.9512,118.379106,1025,-22.4375,3,187,0
2019-11-05 10:30:00,85.95036,118.349213,1025,-22.625,3,186,0
2019-11-05 11:00:00,85.94956,118.320626,1025,-22.9375,3,187,0
2019-11-05 11:30:00,85.94888,118.292466,1025,-23.0625,3,188,0
2019-11-05 12:00:00,85.94824,118.264893,1025,-23.25,3,187,0
2019-11-05 12:30:00,85.947653,118.238586,1025,-23.375,3,187,0
2019-11-05 13:00:00,85.94708,118.21332,1025,-23.5,3,188,0
2019-11-05 13:30:00,85.946546,118.18952,1025,-23.6875,3,186,0
2019-11-05 14:00:00,85.945946,118.166746,1025,-23.625,3,186,0
2019-11-05 14:30:00,85.945306,118.14464,1025,-23.75,3,187,0
2019-11-05 15:00:00,85.94464,118.12232,1025,-23.8125,3,185,0
2019-11-05 15:30:00,85.943906,118.100346,1025,-23.875,3,185,0
2019-11-05 16:00:00,85.94312,118.080013,1025,-23.875,3,187,0
2019-11-05 16:30:00,85.942266,118.059533,1025,-23.75,2,187,0
2019-11-05 17:00:00,85.94136,118.039826,1025,-23.625,3,187,0
2019-11-05 17:30:00,85.940413,118.02048,1025,-23.4375,3,187,0
2019-11-05 18:00:00,85.93948,118.000746,1025,-22.9375,2,188,0
2019-11-05 18:30:00,85.93852,117.981026,1025,-22.375,3,187,0
