datetime,Compass bearing [deg],data_gap_minutes
2020-01-09 00:00:00,145.40954,360.0
2020-01-09 12:00:00,290.27735,720.0
2020-01-10 00:00:00,260.83613,720.0
2020-01-10 12:00:00,208.73527,720.0
2020-01-11 00:00:00,143.74564,720.0
2020-01-11 12:00:00,133.04152,720.0
2020-01-12 00:00:00,173.6718,720.0
2020-01-12 12:00:00,169.9688,720.0
2020-01-13 00:00:00,179.4676,720.0
2020-01-13 12:00:00,184.72672,720.0
2020-01-14 00:00:00,176.9226,720.0
2020-01-14 12:00:00,193.67033,720.0
2020-01-15 00:00:00,176.08474,720.0
2020-01-15 12:00:00,173.47294,720.0
2020-01-16 00:00:00,194.70162,720.0
2020-01-16 12:00:00,176.98595,720.0
2020-01-17 00:00:00,166.49259,720.0
2020-01-17 12:00:00,187.14108,720.0
2020-01-18 00:00:00,178.9241,720.0
2020-01-18 12:00:00,169.24998,720.0
2020-01-19 00:00:00,189.82097,720.0
2020-01-19 12:00:00,183.67385,720.0
2020-01-20 00:00:00,179.95134,720.0
2020-01-20 12:00:00,187.05658,720.0
2020-01-21 00:00:00,187.78896,720.0
2020-01-21 12:00:00,177.69456,720.0
2020-01-22 00:00:00,174.25992,720.0
2020-01-22 12:00:00,173.33488,720.0
2020-01-23 00:00:00,172.31182,720.0
2020-01-23 12:00:00,183.21771,720.0
2020-01-24 00:00:00,194.88993,720.0
2020-01-24 12:00:00,175.6422,720.0
2020-01-25 00:00:00,175.76556,720.0
2020-01-25 12:00:00,167.73909,720.0
2020-01-26 00:00:00,173.48532,720.0
2020-01-26 12:00:00,195.16084,720.0
2020-01-27 00:00:00,196.33643,720.0
2020-01-27 12:00:00,192.85935,720.0
2020-01-28 00:00:00,170.34081,720.0
2020-01-28 12:00:00,176.4381,720.0
2020-01-29 00:00:00,198.5468,720.0
2020-01-29 12:00:00,196.74933,720.0
2020-01-30 00:00:00,175.57474,720.0
2020-01-30 12:00:00,167.88134,720.0
2020-01-31 00:00:00,169.23987,720.0
2020-01-31 12:00:00,176.99557,720.0
2020-02-01 00:00:00,174.12312,720.0
2020-02-01 12:00:00,166.31006,720.0
2020-02-02 00:00:00,190.72898,720.0
2020-02-02 12:00:00,176.46115,720.0
2020-02-03 00:00:00,170.45759,720.0
2020-02-03 12:00:00,181.71643,720.0
2020-02-04 00:00:00,178.73913,720.0
2020-02-04 12:00:00,189.49789,720.0
2020-02-05 00:00:00,187.38788,720.0
2020-02-05 12:00:00,190.79849,720.0
2020-02-06 00:00:00,196.0305,720.0
2020-02-06 12:00:00,180.24893,720.0
2020-02-07 00:00:00,176.36937,720.0
2020-02-07 12:00:00,183.68304,720.0
2020-02-08 00:00:00,194.12375,720.0
2020-02-08 12:00:00,193.65028,720.0
2020-02-09 00:00:00,188.94332,720.0
2020-02-09 12:00:00,191.08402,720.0
2020-02-10 00:00:00,184.14483,720.0
2020-02-10 12:00:00,166.31597,720.0
2020-02-11 00:00:00,181.58926,720.0
2020-02-11 12:00:00,190.02245,720.0
2020-02-12 00:00:00,176.69833,720.0
2020-02-12 12:00:00,179.02351,720.0
2020-02-13 00:00:00,176.01581,720.0
2020-02-13 12:00:00,177.77615,720.0
2020-02-14 00:00:00,180.72308,720.0
2020-02-14 12:00:00,182.64064,720.0
2020-02-15 00:00:00,189.41753,720.0
2020-02-15 12:00:00,180.21594,720.0
2020-02-16 00:00:00,191.58214,720.0
2020-02-16 12:00:00,201.50602,720.0
