datetime,Compass bearing [deg],data_gap_minutes
2020-04-05 00:30:00,67.97876,15.0
2020-04-05 01:00:00,70.00346,30.0
2020-04-05 01:30:00,68.00667,30.0
2020-04-05 02:00:00,68.99375,30.0
2020-04-05 02:30:00,68.99483,30.0
2020-04-05 03:00:00,70.00405,30.0
2020-04-05 03:30:00,68.01283,30.0
2020-04-05 04:00:00,67.99193,30.0
2020-04-05 04:30:00,68.99628,30.0
2020-04-05 05:00:00,68.99943,30.0
2020-04-05 05:30:00,69.00601,30.0
2020-04-05 06:00:00,67.99969,30.0
2020-04-05 06:30:00,68.99559,30.0
2020-04-05 07:00:00,68.99442,30.0
2020-04-05 07:30:00,70.97905,30.0
2020-04-05 08:00:00,72.01363,30.0
2020-04-05 08:30:00,69.01096,30.0
2020-04-05 09:00:00,69.98993,30.0
2020-04-05 09:30:00,70.00582,30.0
2020-04-05 10:00:00,69.00994,30.0
2020-04-05 10:30:00,68.00107,30.0
2020-04-05 11:00:00,68.98613,30.0
2020-04-05 11:30:00,70.98458,30.0
2020-04-05 12:00:00,72.00577,30.0
2020-04-05 12:30:00,70.0167,30.0
2020-04-05 13:00:00,68.99803,30.0
2020-04-05 13:30:00,69.99156,30.0
2020-04-05 14:00:00,70.98906,30.0
2020-04-05 14:30:00,72.00553,30.0
2020-04-05 15:00:00,70.01161,30.0
2020-04-05 15:30:00,69.99505,30.0
2020-04-05 16:00:00,70.00819,30.0
2020-04-05 16:30:00,68.99536,30.0
2020-04-05 17:00:00,70.98674,30.0
2020-04-05 17:30:00,71.00712,30.0
2020-04-05 18:00:00,70.00702,30.0
2020-04-05 18:30:00,69.9883,30.0
2020-04-05 19:00:00,71.99347,30.0
2020-04-05 19:30:00,71.01395,30.0
2020-04-05 20:00:00,69.99738,30.0
2020-04-05 20:30:00,70.99689,30.0
2020-04-05 21:00:00,70.0147,30.0
2020-04-05 21:30:00,68.99097,30.0
2020-04-05 22:00:00,70.99856,30.0
2020-04-05 22:30:00,69.01371,30.0
2020-04-05 23:00:00,68.99354,30.0
2020-04-05 23:30:00,69.01211,30.0
2020-04-06 00:00:00,67.98115,30.0
2020-04-06 00:30:00,71.99418,30.0
2020-04-06 01:00:00,69.01752,30.0
2020-04-06 01:30:00,69.98311,30.0
2020-04-06 02:00:00,71.00337,30.0
2020-04-06 02:30:00,70.00326,30.0
2020-04-06 03:00:00,70.00798,30.0
2020-04-06 03:30:00,68.01133,30.0
2020-04-06 04:00:00,67.99372,30.0
2020-04-06 04:30:00,68.99065,30.0
2020-04-06 05:00:00,69.99703,30.0
2020-04-06 05:30:00,69.99774,30.0
2020-04-06 06:00:00,70.01202,30.0
2020-04-06 06:30:00,68.00047,30.0
2020-04-06 07:00:00,69.98591,30.0
2020-04-06 07:30:00,70.00511,30.0
2020-04-06 08:00:00,69.99271,30.0
2020-04-06 08:30:00,71.00089,30.0
2020-04-06 09:00:00,70.00337,30.0
2020-04-06 09:30:00,70.98599,30.0
2020-04-06 10:00:00,72.006,30.0
2020-04-06 10:30:00,70.01282,30.0
2020-04-06 11:00:00,69.98976,30.0
2020-04-06 11:30:00,71.00534,30.0
2020-04-06 12:00:00,69.01311,30.0
2020-04-06 12:30:00,68.98962,30.0
2020-04-06 13:00:00,70.98211,30.0
2020-04-06 13:30:00,72.01175,30.0
2020-04-06 14:00:00,69.01681,30.0
2020-04-06 14:30:00,68.99153,30.0
2020-04-06 15:00:00,69.9939,30.0
2020-04-06 15:30:00,70.00933,30.0
2020-04-06 16:00:00,68.99191,30.0
2020-04-06 16:30:00,71.00027,30.0
2020-04-06 17:00:00,69.00637,30.0
2020-04-06 17:30:00,69.99816,30.0
2020-04-06 18:00:00,69.00063,30.0
2020-04-06 18:30:00,69.99968,30.0
2020-04-06 19:00:00,69.00028,30.0
2020-04-06 19:30:00,69.99957,30.0
2020-04-06 20:00:00,69.00107,30.0
2020-04-06 20:30:00,69.01965,30.0
2020-04-06 21:00:00,65.98903,30.0
2020-04-06 21:30:00,70.97605,30.0
2020-04-06 22:00:00,70.01156,30.0
2020-04-06 22:30:00,70.00123,30.0
2020-04-06 23:00:00,69.00667,30.0
2020-04-06 23:30:00,68.99562,30.0
2020-04-07 00:00:00,69.98771,30.0
2020-04-07 00:30:00,71.00687,30.0
2020-04-07 01:00:00,69.0076,30.0
2020-04-07 01:30:00,69.01046,30.0
2020-04-07 02:00:00,66.99964,30.0
2020-04-07 02:30:00,68.99242,30.0
2020-04-07 03:00:00,68.0068,30.0
2020-04-07 03:30:00,68.98075,30.0
2020-04-07 04:00:00,71.0004,30.0
2020-04-07 04:30:00,69.01694,30.0
2020-04-07 05:00:00,68.00202,30.0
2020-04-07 05:30:00,67.99839,30.0
2020-04-07 06:00:00,68.004,30.0
2020-04-07 06:30:00,67.9855,30.0
2020-04-07 07:00:00,70.98454,30.0
2020-04-07 07:30:00,70.02894,30.0
2020-04-07 08:00:00,66.99266,30.0
2020-04-07 08:30:00,70.97834,30.0
2020-04-07 09:00:00,70.02308,30.0
2020-04-07 09:30:00,67.9991,30.0
2020-04-07 10:00:00,69.00415,30.0
2020-04-07 10:30:00,67.007,30.0
2020-04-07 11:00:00,67.99171,30.0
2020-04-07 11:30:00,68.97949,30.0
2020-04-07 12:00:00,71.99736,30.0
2020-04-07 12:30:00,70.00683,30.0
2020-04-07 13:00:00,70.99919,30.0
2020-04-07 13:30:00,69.02053,30.0
2020-04-07 14:00:00,68.97118,30.0
2020-04-07 14:30:00,73.00354,30.0
2020-04-07 15:00:00,69.01321,30.0
2020-04-07 15:30:00,70.99136,30.0
2020-04-07 16:00:00,69.02061,30.0
2020-04-07 16:30:00,67.99638,30.0
2020-04-07 17:00:00,68.99423,30.0
2020-04-07 17:30:00,69.0034,30.0
2020-04-07 18:00:00,68.99306,30.0
2020-04-07 18:30:00,70.00144,30.0
2020-04-07 19:00:00,68.02397,30.0
2020-04-07 19:30:00,66.97287,30.0
2020-04-07 20:00:00,71.99231,30.0
2020-04-07 20:30:00,69.00979,30.0
2020-04-07 21:00:00,70.99227,30.0
2020-04-07 21:30:00,69.01835,30.0
2020-04-07 22:00:00,68.00402,30.0
2020-04-07 22:30:00,67.98909,30.0
2020-04-07 23:00:00,69.9933,30.0
2020-04-07 23:30:00,69.01382,30.0
2020-04-08 00:00:00,67.99808,30.0
2020-04-08 00:30:00,68.99381,30.0
2020-04-08 01:00:00,69.00152,30.0
2020-04-08 01:30:00,68.9997,30.0
2020-04-08 02:00:00,68.9997,30.0
2020-04-08 02:30:00,69.00152,30.0
2020-04-08 03:00:00,68.99422,30.0
2020-04-08 03:30:00,69.99845,30.0
2020-04-08 04:00:00,69.01243,30.0
2020-04-08 04:30:00,68.0018,30.0
2020-04-08 05:00:00,68.98158,30.0
2020-04-08 05:30:00,71.00208,30.0
2020-04-08 06:00:00,69.0094,30.0
2020-04-08 06:30:00,69.98421,30.0
2020-04-08 07:00:00,71.00711,30.0
2020-04-08 07:30:00,69.01083,30.0
2020-04-08 08:00:00,68.99948,30.0
2020-04-08 08:30:00,68.99197,30.0
2020-04-08 09:00:00,70.98633,30.0
2020-04-08 09:30:00,71.01567,30.0
2020-04-08 10:00:00,68.99728,30.0
2020-04-08 10:30:00,70.99593,30.0
2020-04-08 11:00:00,69.99474,30.0
2020-04-08 11:30:00,72.0009,30.0
2020-04-08 12:00:00,70.00057,30.0
