datetime,longitude,latitude,x_stere,y_stere,data_gap_minutes,sea_level_pressure_hpa,10m_u_wind_mps,10m_v_wind_mps,total_cloud_cover,total_column_liquid_water,total_column_ice_water
2020-03-22 14:00:00,-5.0428,86.3044,257186.4,-306968.2,53.0,987.7,3.13,1.32,99.0,0.0,0.015
2020-03-22 15:00:00,-5.0264,86.3042,257288.2,-306911.2,60.0,987.4,3.07,1.14,97.5,0.0,0.013
2020-03-22 16:00:00,-5.0088,86.304,257396.4,-306848.8,60.0,987.0,2.88,1.06,96.4,0.0,0.014
2020-03-22 17:00:00,-4.9908,86.3036,257520.7,-306801.2,60.0,986.8,2.49,1.24,89.9,0.0,0.025
2020-03-22 18:00:00,-4.9738,86.3032,257639.6,-306757.9,60.0,986.7,2.06,1.36,94.5,0.0,0.024
2020-03-22 19:00:00,-4.9584,86.3028,257750.0,-306721.9,60.0,986.5,1.86,1.31,95.9,0.0,0.018
2020-03-22 20:00:00,-4.9446,86.302,257879.6,-306726.2,60.0,986.6,1.76,1.33,95.8,0.0,0.019
2020-03-22 21:00:00,-4.9324,86.3014,257986.8,-306721.1,60.0,986.6,1.41,1.64,97.3,0.0,0.026
2020-03-22 22:00:00,-4.9218,86.3004,258113.4,-306756.3,60.0,987.0,0.89,1.09,98.1,0.0,0.031
2020-03-22 23:00:00,-4.914,86.2996,258211.0,-306787.5,60.0,986.7,0.89,0.67,98.4,0.0,0.035
2020-03-23 00:00:00,-4.9074,86.2986,258316.2,-306840.7,60.0,987.1,0.95,0.3,99.7,0.0,0.036
2020-03-23 01:00:00,-4.9014,86.2978,258404.2,-306880.1,60.0,987.1,1.11,-0.3,98.5,0.0,0.034
2020-03-23 02:00:00,-4.8954,86.2972,258478.2,-306902.8,60.0,987.4,1.07,-0.67,99.9,0.0,0.026
2020-03-23 03:00:00,-4.8892,86.2966,258553.4,-306924.5,60.0,987.8,1.06,-0.94,99.1,0.0,0.021
2020-03-23 04:00:00,-4.8816,86.296,258636.0,-306940.0,60.0,988.2,1.19,-1.41,99.3,0.0,0.019
2020-03-23 05:00:00,-4.8742,86.2954,258717.6,-306956.3,60.0,988.6,1.43,-1.85,99.1,0.0,0.018
2020-03-23 06:00:00,-4.8676,86.2948,258794.9,-306976.3,60.0,988.7,1.71,-2.03,97.5,0.0,0.011
2020-03-23 07:00:00,-4.8614,86.2942,258870.0,-306998.0,60.0,989.4,1.98,-1.87,98.7,0.001,0.006
2020-03-23 08:00:00,-4.8556,86.2936,258943.0,-307021.5,60.0,990.0,2.11,-1.65,96.4,0.002,0.003
2020-03-23 09:00:00,-4.8502,86.2928,259027.9,-307063.4,60.0,990.7,2.33,-1.86,96.9,0.004,0.001
2020-03-23 10:00:00,-4.8456,86.2922,259094.5,-307092.4,60.0,990.7,2.91,-1.89,97.2,0.01,0.001
2020-03-23 11:00:00,-4.8418,86.2916,259156.8,-307124.9,60.0,990.7,2.89,-1.77,98.9,0.017,0.002
2020-03-23 12:00:00,-4.8388,86.291,259214.9,-307161.1,60.0,991.6,3.08,-1.53,99.1,0.019,0.002
2020-03-23 13:00:00,-4.8368,86.2904,259267.6,-307201.7,60.0,992.1,3.51,-1.51,96.3,0.019,0.002
2020-03-23 14:00:00,-4.8348,86.2902,259292.3,-307209.3,60.0,992.6,3.7,-1.74,98.9,0.018,0.002
2020-03-23 15:00:00,-4.8336,86.2896,259340.7,-307253.5,60.0,992.7,3.32,-1.86,99.0,0.014,0.003
2020-03-23 16:00:00,-4.833,86.2892,259371.9,-307284.0,60.0,993.0,2.83,-1.95,99.5,0.012,0.003
2020-03-23 17:00:00,-4.8298,86.289,259403.0,-307286.1,60.0,993.2,2.29,-1.85,100.0,0.01,0.003
2020-03-23 18:00:00,-4.8274,86.2886,259443.9,-307308.3,60.0,993.5,1.83,-1.4,99.8,0.008,0.003
2020-03-23 19:00:00,-4.8266,86.288,259490.1,-307354.4,60.0,993.8,1.46,-0.85,99.6,0.008,0.003
