latitude,longitude,datetime
85.01334,132.72975,2019-10-05 09:34:29
85.01833,132.69009,2019-10-05 12:34:43
85.02472,132.69031,2019-10-05 15:34:51
85.02804,132.71432,2019-10-05 18:34:42
85.02845,132.71481,2019-10-05 21:34:52
85.02922,132.72473,2019-10-06 00:34:44
85.02958,132.75665,2019-10-06 03:34:52
85.02750,132.78305,2019-10-06 06:34:43
85.02467,132.79111,2019-10-06 09:34:58
85.02344,132.81390,2019-10-06 12:34:43
85.02337,132.86198,2019-10-06 15:34:52
85.02159,132.93925,2019-10-06 18:34:44
85.01660,133.01903,2019-10-06 21:34:53
85.01254,133.08990,2019-10-07 00:34:44
85.00972,133.19301,2019-10-07 03:34:54
85.00443,133.31032,2019-10-07 06:34:44
84.99728,133.41589,2019-10-07 09:34:56
84.99010,133.56448,2019-10-07 12:34:44
84.98101,133.74658,2019-10-07 15:34:54
84.96998,133.93201,2019-10-07 18:34:43
84.96053,134.12512,2019-10-07 21:34:54
84.95032,134.40291,2019-10-08 00:34:44
84.93684,134.71089,2019-10-08 03:34:53
84.91956,134.96954,2019-10-08 06:34:43
84.90028,135.11804,2019-10-08 09:34:56
84.88133,135.14795,2019-10-08 12:34:44
84.86705,135.13475,2019-10-08 15:34:54
84.85653,135.13148,2019-10-08 18:34:44
84.84483,135.10683,2019-10-08 21:34:53
84.83607,135.03551,2019-10-09 00:34:54
84.83311,134.96579,2019-10-09 03:34:54
84.83225,134.93729,2019-10-09 06:34:33
84.82868,134.90787,2019-10-09 09:34:56
84.82598,134.86308,2019-10-09 12:34:44
84.82626,134.83333,2019-10-09 15:34:52
84.82967,134.80957,2019-10-09 18:34:44
84.83249,134.74603,2019-10-09 21:34:52
84.83453,134.62489,2019-10-10 00:34:44
84.83855,134.48360,2019-10-10 03:34:53
84.84188,134.37157,2019-10-10 06:34:44
84.83962,134.29713,2019-10-10 09:34:53
84.83511,134.22026,2019-10-10 12:34:43
84.83191,134.18243,2019-10-10 15:34:54
84.82896,134.22791,2019-10-10 18:34:44
84.82157,134.33076,2019-10-10 21:34:53
84.80816,134.43202,2019-10-11 00:34:44
84.79576,134.48865,2019-10-11 03:34:53
84.78643,134.56290,2019-10-11 06:34:44
84.77178,134.63907,2019-10-11 09:34:53
84.76127,134.65520,2019-10-11 12:34:43
84.75614,134.70123,2019-10-11 15:34:52
84.75285,134.78360,2019-10-11 18:34:43
84.74912,134.83156,2019-10-11 21:34:53
84.75259,134.81792,2019-10-12 00:34:43
84.76465,134.82036,2019-10-12 03:34:51
84.77448,134.81190,2019-10-12 06:34:43
84.77834,134.74921,2019-10-12 09:34:51
84.78119,134.61363,2019-10-12 12:34:49
84.78559,134.48772,2019-10-12 15:34:51
84.78657,134.41776,2019-10-12 18:34:50
84.78337,134.32085,2019-10-12 21:34:51
84.78189,134.17355,2019-10-13 00:34:43
84.78158,134.05525,2019-10-13 03:34:53
84.77774,133.97771,2019-10-13 06:34:43
84.77194,133.88707,2019-10-13 09:34:51
84.76669,133.80254,2019-10-13 12:34:49
84.76050,133.78970,2019-10-13 15:34:53
84.74948,133.81604,2019-10-13 18:34:43
84.73489,133.77791,2019-10-13 21:34:52
84.72276,133.67471,2019-10-14 00:34:44
84.71331,133.60143,2019-10-14 03:34:52
84.70920,133.55331,2019-10-14 06:34:44
84.70776,133.50572,2019-10-14 09:34:54
84.70632,133.45818,2019-10-14 12:34:50
84.70488,133.41061,2019-10-14 15:34:53
84.70345,133.36310,2019-10-14 18:34:44
84.70201,133.31551,2019-10-14 21:34:54
84.70058,133.26799,2019-10-15 00:34:44
84.69914,133.22038,2019-10-15 03:34:54
85.36730,126.71359,2019-10-25 22:27:41
85.36787,126.64099,2019-10-26 01:27:49
85.36985,126.59251,2019-10-26 04:27:47
85.37103,126.55314,2019-10-26 07:27:49
85.37180,126.48843,2019-10-26 10:27:41
85.37415,126.40827,2019-10-26 13:27:49
85.37787,126.35063,2019-10-26 16:27:41
85.38120,126.30446,2019-10-26 19:27:51
85.38480,126.23594,2019-10-26 22:27:41
85.39013,126.15046,2019-10-27 01:27:51
85.39738,126.08158,2019-10-27 04:27:46
85.40438,126.02570,2019-10-27 07:27:51
85.41090,125.95010,2019-10-27 10:27:41
85.41908,125.86945,2019-10-27 13:27:51
85.42868,125.80103,2019-10-27 16:27:41
85.43857,125.73274,2019-10-27 19:27:50
85.44879,125.62791,2019-10-27 22:27:40
85.46093,125.49666,2019-10-28 01:28:46
85.47433,125.39633,2019-10-28 04:27:30
85.48739,125.31792,2019-10-28 07:27:30
85.50019,125.22451,2019-10-28 10:27:51
85.51262,125.12929,2019-10-28 13:27:39
85.52442,125.04598,2019-10-28 16:27:48
85.53394,124.95012,2019-10-28 19:27:39
85.54320,124.81848,2019-10-28 22:27:50
85.55321,124.66741,2019-10-29 01:28:35
85.56250,124.55303,2019-10-29 04:27:29
85.57020,124.44058,2019-10-29 07:27:31
85.57832,124.29450,2019-10-29 10:27:50
85.58817,124.14519,2019-10-29 13:27:41
85.59689,124.03546,2019-10-29 16:27:49
85.60381,123.93155,2019-10-29 19:27:30
85.61100,123.80440,2019-10-29 22:27:50
85.61988,123.66924,2019-10-30 01:28:36
85.62770,123.56534,2019-10-30 04:27:31
85.63389,123.46357,2019-10-30 07:27:47
85.64059,123.32769,2019-10-30 10:27:49
85.64848,123.20386,2019-10-30 13:27:41
85.65446,123.10850,2019-10-30 16:27:50
85.65869,123.00843,2019-10-30 19:27:49
85.66445,122.87873,2019-10-30 22:27:50
85.67212,122.75140,2019-10-31 01:28:35
85.67802,122.65909,2019-10-31 04:27:31
85.68256,122.57170,2019-10-31 07:27:47
85.68833,122.46552,2019-10-31 10:27:50
85.69548,122.36461,2019-10-31 13:27:40
85.70098,122.29029,2019-10-31 16:27:50
85.70510,122.21451,2019-10-31 19:27:41
85.71062,122.11612,2019-10-31 22:27:50
85.71819,122.02259,2019-11-01 01:28:36
85.72464,121.96224,2019-11-01 04:27:30
85.72941,121.90568,2019-11-01 07:27:30
85.73538,121.83521,2019-11-01 10:27:50
85.74276,121.77739,2019-11-01 13:27:41
85.74794,121.75159,2019-11-01 16:27:50
85.75081,121.72116,2019-11-01 19:27:41
85.75457,121.66482,2019-11-01 22:27:51
85.76083,121.60637,2019-11-02 01:28:36
85.76582,121.57055,2019-11-02 04:27:31
85.76849,121.51970,2019-11-02 07:27:47
85.77246,121.43361,2019-11-02 10:27:51
85.77912,121.34324,2019-11-02 13:27:41
85.78493,121.26328,2019-11-02 16:27:49
85.78891,121.16781,2019-11-02 19:27:49
85.79411,121.03448,2019-11-02 22:27:50
85.80159,120.89707,2019-11-03 01:28:35
85.80847,120.76487,2019-11-03 04:27:31
85.81292,120.56294,2019-11-03 07:27:47
85.81721,120.30608,2019-11-03 10:27:49
85.82508,120.06791,2019-11-03 13:27:41
85.83191,119.89432,2019-11-03 16:27:49
85.83647,119.71179,2019-11-03 19:27:41
85.84154,119.51985,2019-11-03 22:27:49
85.84869,119.30859,2019-11-04 01:28:36
85.85469,119.13872,2019-11-04 04:27:55
85.85771,118.97323,2019-11-04 07:27:31
85.86120,118.76577,2019-11-04 10:27:50
85.86578,118.57435,2019-11-04 13:27:40
85.86846,118.40939,2019-11-04 16:27:51
85.86817,118.25195,2019-11-04 19:27:41
85.86742,118.08762,2019-11-04 22:27:49
85.86747,117.93628,2019-11-05 01:28:36
85.86537,117.79573,2019-11-05 04:27:52
85.86093,117.64597,2019-11-05 07:27:30
85.85545,117.48030,2019-11-05 10:27:50
85.85152,117.32333,2019-11-05 13:27:39
85.84723,117.19524,2019-11-05 16:27:50
85.84164,117.07815,2019-11-05 19:27:48
85.83750,116.95029,2019-11-05 22:27:50
85.83589,116.83070,2019-11-06 01:28:35
85.83428,116.72954,2019-11-06 04:27:52
85.83177,116.61565,2019-11-06 07:27:47
85.83040,116.48156,2019-11-06 10:27:49
85.83143,116.35065,2019-11-06 13:27:41
85.83248,116.25180,2019-11-06 16:27:49
85.83180,116.15179,2019-11-06 19:27:40
85.83149,116.03388,2019-11-06 22:27:50
85.83299,115.92572,2019-11-07 01:28:35
85.83394,115.84508,2019-11-07 04:27:52
85.83283,115.76189,2019-11-07 07:27:30
85.83103,115.65620,2019-11-07 10:27:49
85.83040,115.56517,2019-11-07 13:27:41
85.82966,115.50379,2019-11-07 16:27:49
85.82756,115.44643,2019-11-07 19:27:41
85.82514,115.36645,2019-11-07 22:27:50
85.82398,115.29100,2019-11-08 01:28:25
85.82228,115.23753,2019-11-08 04:27:50
85.81812,115.17544,2019-11-08 07:27:30
85.81229,115.09651,2019-11-08 10:27:49
85.80644,115.01295,2019-11-08 13:27:41
85.79964,114.94150,2019-11-08 16:27:50
85.79116,114.88152,2019-11-08 19:27:41
85.78193,114.82429,2019-11-08 22:27:49
85.77365,114.79364,2019-11-09 01:28:35
85.76618,114.80005,2019-11-09 04:27:50
85.75840,114.80972,2019-11-09 07:27:31
85.75193,114.80386,2019-11-09 10:27:49
85.74686,114.81825,2019-11-09 13:27:41
85.74240,114.86450,2019-11-09 16:27:49
85.73837,114.90821,2019-11-09 19:27:41
85.73574,114.94245,2019-11-09 22:27:51
85.73493,114.98677,2019-11-10 01:28:35
85.73505,115.04533,2019-11-10 04:27:50
85.73536,115.09924,2019-11-10 07:27:44
85.73733,115.13340,2019-11-10 10:27:49
85.74142,115.17345,2019-11-10 13:27:40
85.74599,115.23430,2019-11-10 16:27:50
85.75106,115.28609,2019-11-10 19:27:41
85.75891,115.31385,2019-11-10 22:27:50
85.76965,115.35036,2019-11-11 01:28:36
85.78207,115.41042,2019-11-11 04:27:50
85.79788,115.46685,2019-11-11 07:27:32
85.81799,115.52493,2019-11-11 10:27:50
85.83977,115.61292,2019-11-11 13:27:40
85.85907,115.74007,2019-11-11 16:27:51
85.87406,115.87901,2019-11-11 19:27:50
85.88781,116.01529,2019-11-11 22:27:51
85.90194,116.16505,2019-11-12 01:28:18
85.91515,116.30466,2019-11-12 04:27:49
