latitude,longitude,datetime
87.76660,106.23860,2020-08-23 15:01:01
87.76920,106.25740,2020-08-23 16:01:00
87.77200,106.27400,2020-08-23 17:00:59
87.77460,106.28800,2020-08-23 18:01:01
87.77760,106.30020,2020-08-23 19:01:00
87.78060,106.30880,2020-08-23 20:02:00
87.78400,106.31340,2020-08-23 21:02:01
87.78760,106.31640,2020-08-23 22:02:00
87.79120,106.31080,2020-08-23 23:00:59
87.79540,106.28420,2020-08-24 00:01:01
87.79860,106.24220,2020-08-24 01:01:00
87.79980,106.20200,2020-08-24 02:00:59
87.79980,106.16260,2020-08-24 03:01:01
87.79840,106.12440,2020-08-24 04:01:00
87.79560,106.08200,2020-08-24 05:00:59
87.79200,106.03620,2020-08-24 06:01:01
87.78760,105.99220,2020-08-24 07:01:00
87.78300,105.93760,2020-08-24 08:00:59
87.77900,105.87040,2020-08-24 09:01:01
87.77480,105.80640,2020-08-24 10:01:00
87.77140,105.74260,2020-08-24 11:00:59
87.76880,105.67540,2020-08-24 12:01:01
87.76660,105.59900,2020-08-24 13:01:00
87.76460,105.52820,2020-08-24 14:00:59
87.76280,105.45940,2020-08-24 15:01:01
87.76160,105.39160,2020-08-24 16:01:00
87.76100,105.33980,2020-08-24 17:00:59
87.76100,105.29980,2020-08-24 18:01:01
87.76160,105.26780,2020-08-24 19:01:00
87.76260,105.24200,2020-08-24 20:00:59
87.76380,105.22200,2020-08-24 21:01:01
87.76480,105.20360,2020-08-24 22:01:00
87.76620,105.18580,2020-08-24 23:00:59
87.76780,105.16960,2020-08-25 00:01:01
87.76980,105.14720,2020-08-25 01:01:00
87.77140,105.11180,2020-08-25 02:00:59
87.77280,105.06440,2020-08-25 03:01:01
87.77360,105.00360,2020-08-25 04:01:00
87.77460,104.93260,2020-08-25 05:00:59
87.77540,104.85480,2020-08-25 06:01:01
87.77620,104.78100,2020-08-25 07:01:00
87.77680,104.72360,2020-08-25 08:00:59
87.77740,104.67400,2020-08-25 09:01:01
87.77820,104.63120,2020-08-25 10:01:00
87.77900,104.59320,2020-08-25 11:02:00
87.78000,104.55560,2020-08-25 12:01:01
87.78040,104.51160,2020-08-25 13:01:00
87.78100,104.45920,2020-08-25 14:00:59
87.78140,104.40280,2020-08-25 15:01:01
87.78220,104.34400,2020-08-25 16:01:00
87.78320,104.29120,2020-08-25 17:00:59
87.78500,104.24760,2020-08-25 18:01:01
87.78700,104.21540,2020-08-25 19:01:00
87.78960,104.19840,2020-08-25 20:00:59
87.79300,104.19960,2020-08-25 21:01:01
87.79680,104.20660,2020-08-25 22:01:00
87.80120,104.22560,2020-08-25 23:00:59
87.80620,104.26440,2020-08-26 00:01:01
87.81100,104.31680,2020-08-26 01:01:00
87.81540,104.37900,2020-08-26 02:00:59
87.81980,104.45920,2020-08-26 03:01:01
87.82360,104.55280,2020-08-26 04:01:00
87.82680,104.65200,2020-08-26 05:00:59
87.82940,104.76160,2020-08-26 06:01:01
87.83100,104.86880,2020-08-26 07:01:00
87.83280,104.95940,2020-08-26 08:00:59
87.83520,105.02980,2020-08-26 09:01:01
87.83920,105.09120,2020-08-26 10:01:00
87.84460,105.15240,2020-08-26 11:00:59
87.85120,105.23240,2020-08-26 12:01:01
87.85880,105.34480,2020-08-26 13:01:00
87.86600,105.46820,2020-08-26 14:00:59
87.87220,105.59700,2020-08-26 15:01:01
87.87700,105.72760,2020-08-26 16:01:00
87.88060,105.85020,2020-08-26 17:00:59
87.88400,105.96040,2020-08-26 18:01:01
87.88740,106.06320,2020-08-26 19:01:00
87.89080,106.16040,2020-08-26 20:00:59
87.89520,106.25680,2020-08-26 21:01:01
87.90040,106.35760,2020-08-26 22:01:00
87.90620,106.45820,2020-08-26 23:00:59
87.91280,106.56180,2020-08-27 00:01:01
87.91920,106.66780,2020-08-27 01:01:00
87.92540,106.77500,2020-08-27 02:00:59
87.93060,106.89300,2020-08-27 03:01:01
87.93480,107.02700,2020-08-27 04:01:00
87.93800,107.16320,2020-08-27 05:00:59
87.94020,107.29380,2020-08-27 06:01:01
87.94180,107.40900,2020-08-27 07:01:00
87.94320,107.50400,2020-08-27 08:00:59
87.94480,107.57640,2020-08-27 09:01:01
87.94700,107.63360,2020-08-27 10:01:00
87.95040,107.69700,2020-08-27 11:00:59
87.95500,107.76720,2020-08-27 12:01:01
87.96040,107.84360,2020-08-27 13:01:00
87.96580,107.92640,2020-08-27 14:00:59
87.97140,108.01120,2020-08-27 15:01:01
