datetime,meander,granular_sums,straight_line
2020-07-07 12:00:00,2.228860521537261,16314.065546040842,7319.464537327313
2020-07-08 12:00:00,1.3053431895381342,16505.98353675427,12644.93787460946
2020-07-09 12:00:00,1.1601575480140005,19795.48040401615,17062.751897708004
2020-07-10 12:00:00,1.3114897345768022,22383.915928379316,17067.549473120554
2020-07-11 12:00:00,1.3237070821334564,13112.56395142793,9905.94076923275
2020-07-12 12:00:00,1.298401475599147,16472.386753396644,12686.666692053368
2020-07-13 12:00:00,1.2211675845506966,18418.895422460613,15083.020263134043
2020-07-14 12:00:00,2.0990143503103282,16485.22088320339,7853.791414416074
2020-07-15 12:00:00,1.310208107005387,13484.413694524235,10291.810608121044
2020-07-16 12:00:00,1.5852377611352817,18615.544307776097,11743.061365409574
2020-07-17 12:00:00,1.2971152843420308,15616.349637370506,12039.291978038782
2020-07-18 12:00:00,1.8644364735865395,21072.86502070795,11302.538498493837
2020-07-19 12:00:00,1.437526079427775,24364.66518180361,16949.024807607155
2020-07-20 12:00:00,1.3309461746723226,22381.552509580575,16816.27171368586
2020-07-21 12:00:00,2.0440677272383305,23305.974840044073,11401.762539214868
2020-07-22 12:00:00,3.9650422360351785,36353.54890454431,9168.51492126748
2020-07-23 12:00:00,4.369478517804502,41981.8740155789,9607.982701943389
2020-07-24 12:00:00,4.4892569728954665,47520.84144148893,10585.458067649686
2020-07-25 12:00:00,10.957675988640583,53176.27904313664,4852.879305635841
2020-07-26 12:00:00,7.794824904908447,61444.20811068019,7882.692537710297
2020-07-27 12:00:00,7.599331318480839,63204.91133386224,8317.167482901292
2020-07-28 12:00:00,10.305036367368881,57026.314181656264,5533.829493531077
2020-07-29 12:00:00,5.595716004357291,41142.93524921553,7352.57743909416
2020-07-30 12:00:00,3.2361175972894913,29735.83557534157,9188.73764051335
2020-07-31 12:00:00,2.2839433494847587,15915.618225955302,6968.482046433312
2020-08-01 12:00:00,4.1720269459841175,11913.925741427302,2855.6684546094148
2020-08-02 12:00:00,2.75023370691441,17916.875252196027,6514.673719237352
2020-08-03 12:00:00,3.318217498356586,21932.459867507343,6609.711352064726
2020-08-04 12:00:00,4.764826073705247,37911.22599223621,7956.476355233571
2020-08-05 12:00:00,4.789173928163775,38032.34483963999,7941.316270846324
2020-08-06 12:00:00,2.346300651162949,17976.441250973407,7661.61030644702
2020-08-07 12:00:00,1.8536009720116917,33956.08507003056,18318.98320228998
2020-08-08 12:00:00,2.8904105839168968,49971.48976995108,17288.716713122798
2020-08-09 12:00:00,2.8393046493766723,33752.22940119873,11887.498373451592
2020-08-10 12:00:00,5.023437351893683,33374.93565659426,6643.844307924518
2020-08-11 12:00:00,9.312645137889128,39939.03063038672,4288.688126630324
2020-08-12 12:00:00,10.985991109315826,38231.35432528318,3480.0095817357815
2020-08-13 12:00:00,4.406053989717132,25231.913515021417,5726.646467316961
2020-08-14 12:00:00,2.1068172224337975,16766.74474637199,7958.329069952746
2020-08-15 12:00:00,2.928605802931615,32672.991679011295,11156.500354641355
2020-08-16 12:00:00,3.605412315330278,53760.23747541901,14910.981816650903
2020-08-17 12:00:00,3.820154381811592,44256.63008565177,11585.037059330678
2020-08-18 12:00:00,2.950884883225944,44903.6932036499,15217.026410925464
