datetime,meander,granular_sums,straight_line
2018-10-05 12:00:00,1.0394652515574028,15027.242560221792,14456.705058400825
2018-10-06 12:00:00,1.0650682683437573,15351.939840861633,14414.043021612863
2018-10-07 12:00:00,1.1765933990878006,14084.717683647556,11970.760412702703
2018-10-08 12:00:00,1.0609224018123293,8572.045835796152,8079.804725730069
2018-10-09 12:00:00,1.1922925381484728,13253.994766375057,11116.394963737142
2018-10-10 12:00:00,1.045289241130027,25950.14400619642,24825.802261336386
2018-10-11 12:00:00,1.1601566670234835,27075.747274905298,23338.009464162515
2018-10-12 12:00:00,1.0279192948271467,15737.141314819048,15309.705143209107
2018-10-13 12:00:00,1.733508620219403,9967.678259583352,5750.002130547112
2018-10-14 12:00:00,1.2662297853982765,3809.435064315954,3008.4863807857314
2018-10-15 12:00:00,1.0737323516583075,3220.1954379861404,2999.067163257924
2018-10-16 12:00:00,1.0147711159003223,8775.719645178347,8647.979340042979
2018-10-17 12:00:00,1.033617637976383,11416.041633284565,11044.74344655621
2018-10-18 12:00:00,1.3814189794790925,10670.186932492716,7724.077264752975
2018-10-19 12:00:00,1.2562542617479193,16823.86095962222,13392.082695276942
2018-10-20 12:00:00,1.271214692407173,14143.484262810602,11125.960349017436
2018-10-21 12:00:00,2.986568820392294,6385.429057375121,2138.048523702319
2018-10-22 12:00:00,1.033767093175467,11750.09317971067,11366.286717076087
2018-10-23 12:00:00,1.130400954401616,13263.818276355896,11733.728837284263
2018-10-24 12:00:00,1.0342155044831653,15014.580474913746,14517.845081443707
2018-10-25 12:00:00,1.007046471136523,23560.152260905874,23395.2979690367
2018-10-26 12:00:00,1.0083430011014862,35424.78293138203,35131.679292348905
2018-10-27 12:00:00,1.0160124036826466,33173.754675931625,32650.934728444037
2018-10-28 12:00:00,1.7795424176977515,16944.761642634927,9521.976815004435
2018-10-29 12:00:00,1.0321671435138071,12949.520442170195,12545.952972389856
2018-10-30 12:00:00,1.113681781031144,11475.445067719245,10304.0610551196
2018-10-31 12:00:00,1.132496879372108,15658.652662861708,13826.662967533615
2018-11-01 12:00:00,1.2116938854975745,20263.524593674727,16723.30349785799
2018-11-02 12:00:00,1.1057049145787392,17600.252444499292,15917.675875760022
2018-11-03 12:00:00,1.048205041522133,14280.723718284746,13623.979233630893
2018-11-04 12:00:00,3.049930957901765,12670.349530585823,4154.307000871435
2018-11-05 12:00:00,1.0057849929966518,17326.364177392417,17226.70779345193
2018-11-06 12:00:00,1.1776522032755925,14586.983311052112,12386.495155767552
2018-11-07 12:00:00,1.5200325611701917,12432.653166609365,8179.201869885032
2018-11-08 12:00:00,1.0461497871109577,24086.93015679726,23024.360807180023
2018-11-09 12:00:00,1.0199833956459479,22799.729110496108,22353.03947870368
2018-11-10 12:00:00,1.129816257212341,9490.68600436949,8400.203080619845
2018-11-11 12:00:00,1.32289023178933,5631.595615188508,4257.039231116901
2018-11-12 12:00:00,1.330364934583496,6020.478787025649,4525.434059873586
2018-11-13 12:00:00,1.3197411526147995,9938.364933652017,7530.541056449716
2018-11-14 12:00:00,1.2682947882613438,12016.511514630616,9474.54142826179
2018-11-15 12:00:00,1.132745139251631,9386.737272740635,8286.716002985593
2018-11-16 12:00:00,1.054366443059523,5147.884151186053,4882.443087099876
2018-11-17 12:00:00,1.1781715499099437,2826.9803531625084,2399.464113166368
2018-11-18 12:00:00,1.1146822560589988,1755.9014424387788,1575.248401860127
2018-11-19 12:00:00,1.0388935587529855,819.9418028167588,789.2452464533125
2018-11-20 12:00:00,2.8752532690344683,570.0207920195113,198.25063696421032
2018-11-21 12:00:00,1.0559344841786882,2122.953547763085,2010.497412076025
2018-11-22 12:00:00,1.0225964941005206,10238.484295391725,10012.242712016661
2018-11-23 12:00:00,1.0826976148473388,15664.958868455416,14468.45236715903
2018-11-24 12:00:00,1.150243795708821,10854.031211556501,9436.287552299174
2018-11-25 12:00:00,1.0435305579513847,5606.047863676034,5372.193292242051
2018-11-26 12:00:00,1.051186526859351,4484.72046207483,4266.341270063564
2018-11-27 12:00:00,1.009397735355497,8207.891496607517,8131.47405538492
2018-11-28 12:00:00,1.0149734368401422,10381.662681176203,10228.506780923086
2018-11-29 12:00:00,1.0617420737456666,7987.862773153428,7523.35522032526
2018-11-30 12:00:00,1.0115982722665324,6346.570791206291,6273.805487020561
2018-12-01 12:00:00,1.178342589274079,5235.058857312418,4442.73075162079
2018-12-02 12:00:00,1.0113582310880163,6196.950998825467,6127.355083825051
2018-12-03 12:00:00,1.4841354652802314,6913.755016514133,4658.439325960512
2018-12-04 12:00:00,1.5528835958126457,9349.117106824348,6020.488034025386
2018-12-05 12:00:00,1.2685305987629398,9606.458119808518,7572.902166630157
2018-12-06 12:00:00,2.2603771189605935,9413.898250243405,4164.746745698908
2018-12-07 12:00:00,2.4244067196339585,22440.015896584824,9255.879269288967
2018-12-08 12:00:00,1.2204995326993127,34881.26464816818,28579.498568936917
2018-12-09 12:00:00,1.183349572561161,31364.47405897857,26504.825612177683
2018-12-10 12:00:00,1.0967442346974445,22552.143115946208,20562.809816973964
2018-12-11 12:00:00,1.0873920814306894,16124.942262460982,14829.004678096682
2018-12-12 12:00:00,1.037515166896614,10999.028145195642,10601.31793359284
2018-12-13 12:00:00,1.0429823006465038,8797.473448420256,8434.921132378802
2018-12-14 12:00:00,1.0264216145366831,6544.264162679699,6375.805098018827
2018-12-15 12:00:00,1.12714268239906,3346.9459793305377,2969.407539608695
2018-12-16 12:00:00,1.0656299400840534,2578.8815190161945,2420.0535495584713
2018-12-17 12:00:00,1.035317285540485,12241.72387796374,11824.127780859926
2018-12-18 12:00:00,1.0141961555897216,28817.02031777598,28413.65564141764
2018-12-19 12:00:00,1.0320779798795543,29143.857568033516,28238.03834225265
2018-12-20 12:00:00,1.0255469389225815,17302.584127710543,16871.56723015358
2018-12-21 12:00:00,1.9308027952436608,14521.609917072428,7521.0218013175445
2018-12-22 12:00:00,1.0369040788328958,17226.261032741753,16613.167393584805
2018-12-23 12:00:00,1.037390085907734,17014.529730221424,16401.2843012023
2018-12-24 12:00:00,1.044895407500577,20241.940052415026,19372.216498524373
2018-12-25 12:00:00,1.022546960089694,27895.83942249697,27280.741629753662
2018-12-26 12:00:00,1.0642327974718673,24282.594036513052,22816.99464083182
2018-12-27 12:00:00,1.2245466427632197,15433.09423054936,12603.108523268827
2018-12-28 12:00:00,1.0284882928553296,16354.081599168629,15901.086782199323
2018-12-29 12:00:00,1.007118951537964,13873.136655219922,13775.072581083254
2018-12-30 12:00:00,1.1359133113587998,5950.807531239541,5238.786685333477
